71,44,2,3
93,46,1,0
95,26,3,2
139,22,2,3
149,2,1,0
154,27,1,0
225,3,2,3
234,10,1,2
266,7,1,0
279,11,1,2
372,33,3,2
482,36,1,2
526,16,1,0
531,44,1,0
594,11,1,2
600,44,3,1
623,32,2,1
652,7,3,2
675,10,1,2
950,7,2,0
950,40,2,3
950,41,2,3
961,7,1,2
1005,42,1,0
1089,5,1,0
1117,18,2,3
1129,28,1,0
1153,44,1,0
1182,20,1,0
1211,15,1,0
1226,26,1,2
1230,35,1,2
1297,42,2,1
1301,37,1,0
1321,34,3,2
1435,22,3,2
1493,39,1,2
1548,20,1,0
1585,1,3,2
1585,21,1,0
1620,9,1,0
1644,17,1,0
1685,10,1,2
1692,32,1,0
1704,12,1,2
1717,4,2,3
1725,3,2,3
1726,46,2,3
1740,30,3,2
1780,42,1,2
1852,39,2,3
1861,18,1,2
1939,44,1,0
1995,23,1,0
2006,7,1,0
2089,26,1,0
2162,25,3,2
2163,8,3,2
2171,2,1,2
2171,15,1,0
2171,34,1,0
2171,40,1,0
2195,32,2,3
2207,11,1,0
2232,46,1,0
2280,15,2,3
2299,32,1,0
2354,8,0,1
2377,39,0,1
2411,32,1,0
2415,11,1,2
2453,39,1,0
2473,46,1,0
2586,41,2,1
2589,24,1,2
2598,42,3,2
2648,41,1,0
2675,39,1,0
2684,22,1,0
2723,32,1,0
2818,3,2,3
2841,11,1,0
2941,22,2,3
3036,39,0,3
3037,27,1,0
3087,4,1,0
3098,34,1,0
3183,47,2,1
3205,40,1,0
3260,30,2,3
3265,34,1,2
3301,41,1,2
3311,21,0,1
3348,32,2,3
3456,0,1,0
3457,17,1,0
3487,24,1,0
3515,15,1,2
3551,2,1,0
3569,45,0,1
3591,20,0,1
3618,32,1,0
3667,18,1,0
3680,37,3,2
3703,40,1,2
3728,37,1,0
3751,39,1,2
3777,3,1,0
3792,23,1,2
3849,5,1,0
3894,33,1,0
3929,26,1,0
3932,23,1,0
3937,8,1,0
3946,30,1,0
3946,44,1,2
3992,16,0,1
4075,45,1,0
4201,24,1,0
4217,41,3,2
4221,18,1,0
4227,37,2,3
4229,46,1,0
4234,44,3,2
4236,1,1,2
4252,5,1,0
4286,27,1,0
4299,25,1,0
4309,16,2,3
4316,40,1,0
4319,41,1,2
4329,1,1,0
4528,30,1,0
4537,44,1,0
4543,27,1,0
4582,37,1,0
4621,20,2,3
4632,7,1,0
4681,10,1,2
4708,0,2,3
4720,13,2,3
4720,36,2,3
4741,41,1,2
4763,45,2,3
4795,42,3,2
4838,30,1,0
4854,10,1,2
4857,34,2,3
4861,27,1,0
4938,39,1,0
4989,46,0,3
5013,40,3,2
5029,18,2,1
5042,35,3,2
5043,15,1,0
5123,15,1,0
5123,23,1,0
5123,34,1,0
5123,41,1,3
5123,47,1,0
5164,26,2,3
5202,12,1,0
5211,30,1,2
5219,9,1,0
5243,18,1,0
5293,3,3,2
5298,24,2,3
5305,35,1,2
5306,16,1,2
5326,33,0,1
5331,42,3,2
5335,15,1,0
5336,44,1,0
5378,44,1,2
5460,23,1,2
5468,28,1,0
5548,47,3,2
5552,18,2,3
5562,20,1,2
5593,11,1,2
5593,12,1,0
5606,11,1,0
5610,9,1,0
5680,28,1,2
5704,25,1,0
5740,13,1,0
5794,28,1,2
5802,40,3,2
5803,34,1,0
5844,17,2,3
5872,36,1,0
5877,27,1,0
5883,36,1,0
5964,28,1,0
6016,30,3,2
6076,2,1,0
6108,20,1,0
6234,27,2,3
6247,8,3,2
6267,21,2,3
6319,44,2,3
6323,4,3,2
6324,20,1,0
6342,46,1,0
6431,39,2,1
6433,21,3,2
6437,15,1,0
6448,28,1,0
6461,1,1,0
6462,34,1,2
6464,27,1,0
6474,21,0,1
6486,39,1,0
6494,44,1,2
6588,20,1,0
6632,26,1,0
6639,27,1,0
6643,23,1,0
6735,25,1,2
6784,36,1,0
6825,21,1,2
6855,12,1,0
6866,35,1,0
6874,33,1,0
6920,39,2,3
6929,42,3,2
6974,42,1,0
6997,34,1,0
7012,30,1,0
7081,4,0,1
7091,25,1,2
7133,47,2,3
7136,13,1,0
7187,4,1,0
7229,16,1,0
7257,16,3,2
7262,13,1,2
7265,20,2,3
7268,12,1,0
7289,39,2,3
7312,42,3,2
7323,44,3,2
7327,12,1,0
7328,45,1,0
7429,18,2,3
7480,45,1,0
7486,25,3,2
7541,34,1,2
7545,10,1,0
7593,6,1,2
7602,8,1,0
7634,21,1,0
7691,39,3,2
7709,11,1,2
7710,42,2,3
7715,36,1,0
7718,10,1,0
7719,11,2,3
7727,36,1,0
7822,11,1,0
7854,18,1,0
7865,23,1,2
7883,11,1,0
7907,14,1,0
7915,16,1,0
7949,2,1,0
8113,32,1,0
8181,7,1,2
8183,33,1,2
8232,14,1,0
8300,47,1,0
8302,34,1,0
8341,1,1,0
8384,30,1,2
8391,35,1,0
8398,30,1,0
8399,27,1,0
8447,42,3,2
8474,34,1,0
8515,27,1,0
8542,34,1,0
8555,7,1,0
8590,6,1,0
8605,12,1,2
8635,8,1,0
8755,27,1,0
8800,4,1,0
8803,41,1,0
8825,32,1,0
8844,18,1,0
8898,31,1,0
8907,39,1,0
8920,16,2,3
8924,2,0,1
8928,5,1,0
8956,20,1,0
9048,32,3,2
9105,36,1,0
9168,8,1,0
9216,39,1,2
9251,34,1,0
9253,39,1,0
9333,37,1,0
9358,31,2,3
9360,21,1,0
9363,11,1,2
9380,15,2,3
9382,8,2,3
9382,32,3,2
9390,26,1,0
9398,7,1,0
9454,16,3,2
9527,26,1,0
9538,35,1,0
9545,16,2,3
9607,45,2,1
9631,40,1,0
9709,26,1,0
9793,42,1,0
9795,24,1,0
9852,23,1,0
9878,26,1,0
9908,34,1,2
9953,32,1,0
9976,32,1,2
9998,11,1,0
9998,34,1,0
