15,13,0,1
152,2,0,1
488,34,0,1
566,1,1,0
690,12,0,1
694,5,1,0
821,12,1,0
1056,6,0,1
1100,0,0,1
1159,0,1,0
1524,2,0,1
1742,4,0,1
1782,14,0,1
1962,2,0,1
2110,22,0,1
2115,45,0,1
2141,15,0,1
2169,39,0,1
2217,21,0,1
2560,0,0,1
2665,13,0,1
2746,16,0,1
2748,41,1,0
2820,16,0,1
2834,42,0,1
2868,42,0,1
3072,0,0,1
3096,8,0,1
3241,35,0,1
3297,5,0,1
3346,12,0,1
3528,14,0,1
3553,32,1,0
3594,0,0,1
3626,18,0,1
3677,9,0,1
3682,0,0,1
3778,18,0,1
3856,14,0,1
3882,20,0,1
3895,1,0,1
3969,14,1,0
4007,15,0,1
4103,5,0,1
4126,33,1,0
4172,44,0,1
4332,36,0,1
4449,21,0,1
4466,14,0,1
4490,9,1,0
4682,42,0,1
4904,46,0,1
4909,25,0,1
4945,13,0,1
4961,15,0,1
5220,45,1,0
5401,20,1,0
5446,12,0,1
5511,24,1,0
5542,0,0,1
5720,15,1,0
5763,3,0,1
5786,36,0,1
5794,35,1,0
5806,4,0,1
6010,47,1,0
6135,25,0,1
6158,32,0,1
6356,20,0,1
6376,31,1,0
6705,45,0,1
6776,24,0,1
6781,18,1,0
6812,33,1,0
6834,5,1,0
6923,30,1,0
7168,27,1,0
7175,8,1,0
7264,14,0,1
7386,40,0,1
7387,42,1,0
7692,33,1,0
7797,9,0,1
7887,2,1,0
7935,39,0,1
7940,22,0,1
8153,44,1,0
8184,12,0,1
8232,24,0,1
8417,23,0,1
8440,0,0,1
8628,12,0,1
8657,42,1,0
8696,22,0,1
8706,0,0,1
8707,18,1,0
8814,9,1,0
8821,24,1,0
8926,7,1,0
8930,5,1,0
8947,31,0,1
9026,47,1,0
9114,20,0,1
9379,1,0,1
9435,13,0,1
9499,28,1,0
9624,20,0,1
9742,33,1,0
9806,15,1,0
9826,36,0,1
9831,18,1,0
9851,13,0,1
9852,31,1,0
9877,46,1,0
9888,47,1,0
9895,16,1,0
9915,5,0,1
10033,9,0,1
10075,10,1,0
10134,0,0,1
10148,13,1,0
10397,36,1,0
10476,2,0,1
10712,16,0,1
10782,14,0,1
10936,33,1,0
11011,34,1,0
11104,24,0,1
11134,7,1,0
11331,23,0,1
11407,23,0,1
11432,36,0,1
11552,32,0,1
11607,42,1,0
11638,33,1,0
11865,37,0,1
11929,21,0,1
11995,36,1,0
12131,5,0,1
12199,33,0,1
12481,24,1,0
12497,34,1,0
12529,23,0,1
12672,21,1,0
12682,32,0,1
12712,16,0,1
12816,10,0,1
13239,32,1,0
13303,20,1,0
13401,18,1,0
13759,5,0,1
13824,37,1,0
14032,11,1,0
14160,1,1,0
14171,1,0,1
14268,37,1,0
14440,2,0,1
14544,42,0,1
14700,14,0,1
14714,13,1,0
14750,37,1,0
14765,18,1,0
14899,12,1,0
14923,35,0,1
14946,27,1,0
15000,37,1,0
15045,42,1,0
15064,8,0,1
15517,18,1,0
15583,20,1,0
15691,14,1,0
15727,26,1,0
15801,12,1,0
15931,34,1,0
15944,40,0,1
15972,31,1,0
15973,25,0,1
16009,3,0,1
16056,5,1,0
16202,8,0,1
16272,8,0,1
16504,13,1,0
16780,1,1,0
16897,37,0,1
17063,32,1,0
17073,46,1,0
17288,5,1,0
17334,3,1,0
17366,15,1,0
17385,28,1,0
17438,20,0,1
17555,3,0,1
17578,28,0,1
17719,5,0,1
17752,12,0,1
18021,36,1,0
18025,40,1,0
18029,24,1,0
18037,9,0,1
18163,18,1,0
18280,33,1,0
18330,20,0,1
18365,42,1,0
18402,46,0,1
18483,32,1,0
18499,45,0,1
18590,25,1,0
18700,25,1,0
18754,44,0,1
18765,33,0,1
18769,33,0,1
18915,24,1,0
18974,14,0,1
19183,0,1,0
19293,36,1,0
19303,6,1,0
19429,47,0,1
19442,28,0,1
19528,30,0,1
19544,18,0,1
19641,9,0,1
19671,46,1,0
19787,46,1,0
19868,24,0,1
19886,12,0,1
20031,18,1,0
20075,34,1,0
20233,34,1,0
20259,4,1,0
20262,25,1,0
20499,0,1,0
20504,1,1,0
20710,33,1,0
20732,1,1,0
20906,0,0,1
21073,46,1,0
21097,24,1,0
21104,30,0,1
21108,31,1,0
21205,6,1,0
21228,46,0,1
21271,12,1,0
21571,17,0,1
21623,34,1,0
21667,34,1,0
21687,34,1,0
21692,41,1,0
21792,12,0,1
21878,31,1,0
21928,23,1,0
22109,34,1,0
22134,41,1,0
22175,25,0,1
22219,22,1,0
22339,27,0,1
22339,46,1,0
22392,12,0,1
22448,13,1,0
22476,8,0,1
22591,39,0,1
22743,8,1,0
22781,27,0,1
22789,24,1,0
22886,44,0,1
22925,28,1,0
23025,31,0,1
23078,10,0,1
23365,37,0,1
23377,42,1,0
23433,31,0,1
23553,40,1,0
23605,16,1,0
23618,11,1,0
23745,13,0,1
23752,11,1,0
23753,44,1,0
23908,4,0,1
24089,20,1,0
24150,3,1,0
24164,37,1,0
24327,13,0,1
24368,31,1,0
24511,7,0,1
24560,37,1,0
24643,41,0,1
24703,36,1,0
24710,31,1,0
24739,18,1,0
24748,24,0,1
24771,34,1,0
24792,41,1,0
24856,13,1,0
24869,15,0,1
24917,39,0,1
25023,3,0,1
25055,24,1,0
25080,2,0,1
25153,34,1,0
25210,15,1,0
25235,18,1,0
25278,42,0,1
25378,31,1,0
25403,34,1,0
25446,1,1,0
25778,8,0,1
25790,34,0,1
25793,8,1,0
25902,6,0,1
25996,27,1,0
26017,33,0,1
26124,10,0,1
26156,37,1,0
26183,36,1,0
26440,2,0,1
26492,24,0,1
26506,0,0,1
26566,15,1,0
26605,3,0,1
26656,37,1,0
26691,13,0,1
26691,42,1,0
26715,32,1,0
26764,11,1,0
26787,1,0,1
26835,44,1,0
26856,8,0,1
26998,27,1,0
27153,37,0,1
27186,35,1,0
27191,17,0,1
27353,20,1,0
27355,18,1,0
27382,15,1,0
27492,13,1,0
28013,46,1,0
28025,10,1,0
28057,33,0,1
28332,15,1,0
28447,25,0,1
28506,5,1,0
28548,40,0,1
28602,42,0,1
28746,35,1,0
28810,36,0,1
28861,21,0,1
28906,8,0,1
28947,36,1,0
28949,1,0,1
29023,40,1,0
29207,44,1,0
29294,13,1,0
29296,32,0,1
29318,28,0,1
