2,3,1,2
13,0,1,0
13,4,1,0
13,8,1,0
13,12,1,0
13,16,1,0
13,20,1,3
13,24,1,0
13,28,1,0
13,32,1,0
13,36,1,0
13,44,1,0
14,3,1,0
14,7,1,0
14,15,1,0
14,23,1,3
14,27,1,0
14,31,1,0
14,35,1,0
14,39,1,0
14,47,1,0
16,0,0,1
17,31,0,3
18,14,0,3
21,0,1,0
21,4,1,0
21,8,1,0
21,12,1,0
21,16,1,0
21,20,1,3
21,24,1,0
21,28,1,0
21,32,1,0
21,36,1,0
21,44,1,0
24,1,1,0
24,5,1,0
24,9,1,0
24,13,1,0
24,17,1,0
24,21,1,0
24,25,1,0
24,33,1,0
24,37,1,0
24,41,1,0
24,45,1,3
26,3,1,0
26,7,1,0
26,15,1,0
26,23,1,0
26,27,1,3
26,31,1,0
26,35,1,0
26,39,1,0
26,47,1,0
27,5,0,1
29,0,1,3
29,1,2,1
29,4,1,0
29,5,2,1
29,8,1,0
29,9,2,0
29,12,1,0
29,13,2,1
29,16,1,0
29,17,2,1
29,20,1,0
29,21,2,1
29,24,1,0
29,25,2,1
29,28,1,0
29,32,1,0
29,33,2,1
29,36,1,0
29,37,2,1
29,41,2,3
29,44,1,0
29,45,2,1
30,3,1,0
30,7,1,0
30,15,1,0
30,23,1,0
30,27,1,3
30,31,1,0
30,35,1,0
30,39,1,0
30,47,1,0
31,9,0,3
44,1,1,0
44,5,1,3
44,9,1,0
44,13,1,0
44,17,1,0
44,21,1,0
44,25,1,0
44,33,1,0
44,37,1,0
44,41,1,0
44,45,1,0
48,1,1,0
48,5,1,0
48,9,1,0
48,13,1,0
48,17,1,0
48,21,1,0
48,25,1,0
48,33,1,0
48,37,1,3
48,41,1,0
48,45,1,0
52,1,1,2
53,0,1,0
53,4,1,0
53,8,1,0
53,12,1,0
53,16,1,0
53,20,1,3
53,24,1,0
53,28,1,0
53,32,1,0
53,36,1,0
53,44,1,0
57,0,1,0
57,4,1,0
57,8,1,0
57,12,1,3
57,16,1,0
57,20,1,0
57,24,1,0
57,28,1,0
57,32,1,0
57,36,1,0
57,44,1,0
62,3,1,0
62,7,1,0
62,15,1,0
62,23,1,0
62,27,1,0
62,31,1,3
62,35,1,0
62,39,1,0
62,47,1,0
68,33,1,2
70,17,3,2
71,45,0,3
75,6,1,0
75,22,1,0
75,26,1,0
75,34,1,3
87,36,3,2
94,39,1,2
95,2,1,0
95,6,1,0
95,10,1,3
95,14,1,0
95,22,1,0
95,26,1,0
95,30,1,0
95,34,1,0
95,42,1,0
95,46,1,0
103,2,1,0
103,6,1,0
103,10,1,0
103,14,1,0
103,22,1,3
103,26,1,0
103,30,1,0
103,34,1,0
103,42,1,0
103,46,1,0
110,3,1,0
110,7,1,0
110,15,1,0
110,23,1,0
110,27,1,0
110,31,1,0
110,35,1,0
110,39,1,3
110,47,1,0
112,17,1,0
117,0,1,0
117,4,1,0
117,8,1,0
117,12,1,0
117,16,1,0
117,20,1,0
117,24,1,0
117,28,1,0
117,32,1,0
117,36,1,3
117,44,1,0
118,34,0,3
125,20,1,2
126,3,1,0
126,7,1,0
126,15,1,0
126,23,1,0
126,27,1,0
126,31,1,0
126,35,1,3
126,39,1,0
126,47,1,0
128,1,1,0
128,5,1,0
128,9,1,0
128,13,1,0
128,17,1,0
128,21,1,3
128,25,1,0
128,27,3,2
128,33,1,0
128,37,1,0
128,41,1,0
128,45,1,0
134,37,3,2
135,5,0,3
135,46,1,2
136,1,1,0
136,5,1,0
136,9,1,0
136,13,1,0
136,17,1,0
136,21,1,0
136,25,1,0
136,33,1,0
136,37,1,0
136,41,1,3
136,45,1,0
138,3,1,2
140,1,1,0
140,5,1,0
140,9,1,0
140,13,1,0
140,17,1,3
140,21,1,0
140,25,1,0
140,33,1,0
140,37,1,0
140,41,1,0
140,45,1,0
146,3,1,0
146,7,1,0
146,15,1,0
146,23,1,0
146,27,1,3
146,31,1,0
146,32,2,1
146,35,1,0
146,39,1,0
146,47,1,0
151,2,1,0
151,6,1,0
151,10,1,0
151,14,1,0
151,22,1,3
151,26,1,0
151,30,1,0
151,34,1,0
151,42,1,0
151,46,1,0
152,47,3,2
153,37,2,3
154,35,1,0
158,17,3,2
166,30,0,3
167,2,1,0
167,6,1,0
167,10,1,0
167,14,1,0
167,22,1,0
167,26,1,0
167,30,1,0
167,34,1,0
167,42,1,0
167,46,1,3
171,2,1,3
171,6,1,0
171,10,1,0
171,14,1,0
171,22,1,0
171,26,1,0
171,30,1,0
171,34,1,0
171,42,1,0
171,46,1,0
172,1,1,0
172,5,1,0
172,9,1,0
172,13,1,0
172,17,1,0
172,21,1,0
172,25,1,0
172,33,1,0
172,37,1,0
172,41,1,3
172,45,1,0
180,1,1,0
180,5,1,0
180,9,1,0
180,13,1,0
180,17,1,3
180,21,1,0
180,25,1,0
180,33,1,0
180,37,1,0
180,41,1,0
180,45,1,0
182,22,0,3
184,1,1,0
184,5,1,0
184,9,1,0
184,13,1,0
184,17,1,0
184,21,1,3
184,25,1,0
184,33,1,0
184,37,1,0
184,41,1,0
184,45,1,0
185,22,3,2
186,3,1,0
186,7,1,0
186,15,1,0
186,23,1,0
186,27,1,0
186,31,1,0
186,35,1,3
186,39,1,0
186,47,1,0
