18000	1682261260.8783298	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18001	1682261261.1799445	1	2	3	4	4	6	7	0	1	2	3	4	5	6	7	0
18002	1682261288.116541	2	3	4	5	6	7	0	1	2	3	4	5	5	7	0	1
18003	1682261288.7821705	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18004	1682261289.5572684	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18005	1682261290.90049	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18006	1682261333.4750326	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18007	1682261335.4991176	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18008	1682261337.632375	0	1	1	3	4	5	6	7	0	1	2	3	4	5	6	7
18009	1682261352.89926	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18010	1682261354.0717292	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18011	1682261367.585965	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18012	1682261368.3472002	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18013	1682261375.36574	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18014	1682261389.7851121	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18015	1682261389.9790223	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18016	1682261418.1418893	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18017	1682261419.0897808	0	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18018	1682261422.0149047	2	3	4	5	6	7	0	1	1	3	4	5	6	7	0	1
18019	1682261422.3880322	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18020	1682261423.0244331	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18021	1682261430.7854457	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18022	1682261480.691874	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18023	1682261481.20182	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18024	1682261487.1291645	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18025	1682261488.3701062	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18026	1682261492.3776345	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18027	1682261497.6835449	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18028	1682261499.075503	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18029	1682261501.1778333	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18030	1682261502.2382922	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18031	1682261504.9974942	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18032	1682261506.3648686	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18033	1682261513.0812213	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18034	1682261516.7359145	2	3	4	5	6	7	0	1	2	3	4	5	7	7	0	1
18035	1682261551.8954344	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18036	1682261557.0962672	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18037	1682261557.8999085	5	6	7	0	1	2	3	4	5	6	6	0	1	2	3	4
18038	1682261575.0246162	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18039	1682261623.8589954	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18040	1682261630.404886	0	2	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18041	1682261639.7482486	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18042	1682261648.8118973	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18043	1682261661.7169363	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18044	1682261663.1086679	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18045	1682261673.737446	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18046	1682261674.6126301	6	7	0	2	2	3	4	5	6	7	0	1	2	3	4	5
18047	1682261675.3029046	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18048	1682261682.1044202	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18049	1682261689.4463012	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18050	1682261689.7359476	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18051	1682261708.134524	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18052	1682261711.1844618	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18053	1682261718.5950904	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18054	1682261733.6553185	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18055	1682261734.648727	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18056	1682261740.093993	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18057	1682261741.2436566	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18058	1682261743.3798518	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18059	1682261743.9259655	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18060	1682261759.500078	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18061	1682261765.9449506	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18062	1682261771.0620267	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18063	1682261780.282592	7	0	1	2	3	4	6	6	7	0	1	2	3	4	5	6
18064	1682261782.8973362	0	1	2	3	4	5	5	7	0	1	2	3	4	5	6	7
18065	1682261807.5534527	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18066	1682261822.654401	2	3	4	5	6	6	0	1	2	3	4	5	6	7	0	1
18067	1682261823.023124	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18068	1682261833.8503067	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18069	1682261843.3003595	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18070	1682261843.713162	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18071	1682261845.8815484	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18072	1682261846.6598945	0	1	2	3	4	5	6	7	0	1	2	3	4	5	5	7
18073	1682261847.9371936	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18074	1682261875.7158597	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	2
18075	1682261877.032705	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18076	1682261888.3839486	4	5	6	7	0	1	1	3	4	5	6	7	1	1	2	3
18077	1682261892.067303	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18078	1682261894.8992484	6	7	0	2	2	3	4	5	6	7	0	1	2	3	4	5
18079	1682261895.2960742	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18080	1682261898.785923	0	1	2	3	4	4	6	7	0	1	2	3	4	5	6	7
18081	1682261923.3415005	1	2	3	4	5	6	7	0	1	2	3	4	5	7	7	0
18082	1682261924.1380131	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18083	1682261924.4920526	3	4	5	6	7	0	1	2	3	4	5	6	7	0	2	2
18084	1682261940.099217	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18085	1682261940.5650606	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18086	1682261949.8468626	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18087	1682261955.4065628	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18088	1682261957.284674	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18089	1682261958.0139034	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18090	1682261959.2119505	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18091	1682261960.7773452	3	4	4	5	7	0	1	2	3	4	5	5	7	0	1	2
18092	1682261963.4536793	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18093	1682261972.8794923	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18094	1682261974.3688116	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18095	1682261994.8168008	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18096	1682261995.3605158	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18097	1682261999.03077	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18098	1682262000.6763434	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18099	1682262002.8442962	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18100	1682262005.9065912	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18101	1682262021.7874234	5	6	7	0	1	2	3	4	5	6	7	0	0	2	3	4
18102	1682262022.1678374	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18103	1682262029.3399959	7	0	1	2	3	4	5	6	7	0	1	2	3	3	5	6
18104	1682262035.8610308	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18105	1682262046.5559692	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18106	1682262054.3638804	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18107	1682262055.7328248	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18108	1682262063.534757	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18109	1682262064.7398937	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	5
18110	1682262065.0569627	5	7	0	1	2	3	4	5	6	7	0	0	2	3	4	5
18111	1682262067.6310983	7	0	1	2	3	4	5	5	7	0	1	2	3	4	5	6
18112	1682262068.969421	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18113	1682262069.7786465	1	3	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18114	1682262092.378369	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18115	1682262094.1234493	3	4	5	6	7	0	1	2	3	4	5	5	7	0	1	2
18116	1682262094.8571668	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18117	1682262102.7474532	5	6	7	0	1	2	3	4	5	7	7	0	1	2	3	4
18118	1682262120.0799825	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18119	1682262121.4050183	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18120	1682262136.6914313	0	1	2	3	4	4	6	7	0	1	2	3	4	5	6	7
18121	1682262138.0948918	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18122	1682262141.0284822	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18123	1682262166.0978508	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18124	1682262168.6294923	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18125	1682262169.3698695	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18126	1682262170.715475	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18127	1682262171.3433824	7	0	1	2	3	4	5	5	7	0	1	2	3	4	5	6
18128	1682262209.2559383	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18129	1682262250.6158679	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	1
18130	1682262278.4155881	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18131	1682262279.5442169	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18132	1682262281.0268142	4	5	5	7	0	1	2	3	4	5	6	7	0	1	2	3
18133	1682262285.1613617	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18134	1682262292.8999114	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18135	1682262297.1264274	7	0	1	2	3	4	5	6	7	1	1	2	3	4	5	6
18136	1682262297.611448	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18137	1682262302.0378659	1	2	3	4	5	5	7	0	1	2	3	4	4	6	7	0
18138	1682262306.6428306	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18139	1682262311.0739968	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18140	1682262316.3600276	4	5	5	7	0	1	2	3	4	5	5	7	0	1	2	3
18141	1682262323.672759	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18142	1682262324.4687	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18143	1682262452.550917	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18000	1682262452.5519366	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18001	1682262452.5533888	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18002	1682262452.5555644	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18003	1682262452.557093	3	4	4	6	7	0	1	2	3	4	5	6	7	0	1	2
18004	1682262452.558525	4	5	5	7	0	1	2	3	4	5	6	7	0	1	2	3
18005	1682262452.559461	4	5	7	0	1	2	3	4	5	6	7	0	1	2	2	4
18006	1682262452.5603433	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18007	1682262452.5611866	7	0	0	2	3	3	5	6	7	0	1	2	3	4	5	6
18008	1682262452.562085	0	1	1	3	4	5	6	7	0	1	1	3	4	5	6	7
18009	1682262452.563183	1	2	2	4	5	6	7	0	1	2	3	4	4	6	7	0
18010	1682262452.56405	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18011	1682262452.5649188	3	4	5	6	7	0	1	2	3	4	5	5	7	0	1	2
