18376	0	256	48	8
18376	1	256	53	6
18376	2	256	53	7
18376	3	256	46	17
18376	4	256	49	18
18376	5	256	48	10
18376	6	256	52	9
18376	7	256	51	10
18376	8	256	54	7
18376	9	256	53	16
18376	10	256	48	16
18376	11	256	48	7
18376	12	256	48	12
18376	13	256	51	9
18376	14	256	52	13
18376	15	256	58	7
18377	0	256	48	9
18377	1	256	53	10
18377	2	256	54	8
18377	3	256	41	7
18377	4	256	48	12
18377	5	256	53	11
18377	6	256	46	11
18377	7	256	50	11
18377	8	256	46	13
18377	9	256	54	10
18377	10	256	48	9
18377	11	256	41	7
18377	12	256	48	9
18377	13	256	53	9
18377	14	256	44	12
18377	15	256	49	7
18378	0	256	51	10
18378	1	256	50	18
18378	2	256	51	12
18378	3	256	53	8
18378	4	256	55	7
18378	5	256	54	10
18378	6	256	52	3
18378	7	256	45	11
18378	8	256	51	6
18378	9	256	53	12
18378	10	256	57	10
18378	11	256	54	10
18378	12	256	48	12
18378	13	256	54	13
18378	14	256	54	9
18378	15	256	41	8
18379	0	256	55	14
18379	1	256	52	16
18379	2	256	49	16
18379	3	256	54	12
18379	4	256	56	19
18379	5	256	59	16
18379	6	256	62	5
18379	7	256	55	17
18379	8	256	51	21
18379	9	256	53	7
18379	10	256	55	7
18379	11	256	50	14
18379	12	256	53	23
18379	13	256	57	18
18379	14	256	55	16
18379	15	256	50	16
18380	0	256	48	11
18380	1	256	55	14
18380	2	256	52	7
18380	3	256	51	23
18380	4	256	51	10
18380	5	256	52	9
18380	6	256	51	11
18380	7	256	57	9
18380	8	256	48	16
18380	9	256	50	10
18380	10	256	49	7
18380	11	256	50	10
18380	12	256	48	11
18380	13	256	51	16
18380	14	256	58	16
18380	15	256	51	7
18381	0	256	43	9
18381	1	256	48	9
18381	2	256	48	11
18381	3	256	45	10
18381	4	256	45	6
18381	5	256	52	12
18381	6	256	52	5
18381	7	256	52	9
18381	8	256	42	14
18381	9	256	48	12
18381	10	256	48	11
18381	11	256	48	6
18381	12	256	48	7
18381	13	256	55	10
18381	14	256	53	7
18381	15	256	44	7
18382	0	256	50	6
18382	1	256	49	10
18382	2	256	46	9
18382	3	256	52	13
18382	4	256	51	9
18382	5	256	50	7
18382	6	256	51	18
18382	7	256	45	8
18382	8	256	44	7
18382	9	256	54	10
18382	10	256	56	5
18382	11	256	48	10
18382	12	256	48	5
18382	13	256	54	8
18382	14	256	44	7
18382	15	256	43	12
18383	0	256	55	19
18383	1	256	48	11
18383	2	256	52	13
18383	3	256	50	23
18383	4	256	50	11
18383	5	256	56	9
18383	6	256	49	7
18383	7	256	59	5
18383	8	256	57	16
18383	9	256	51	14
18383	10	256	58	4
18383	11	256	60	14
18383	12	256	63	63
18383	13	256	58	12
18383	14	256	52	13
18383	15	256	55	10
18384	0	256	50	7
18384	1	256	49	12
18384	2	256	46	16
18384	3	256	45	10
18384	4	256	44	5
18384	5	256	52	6
18384	6	256	48	7
18384	7	256	54	9
18384	8	256	52	5
18384	9	256	48	6
18384	10	256	48	12
18384	11	256	46	8
18384	12	256	43	10
18384	13	256	55	7
18384	14	256	50	9
18384	15	256	53	9
18385	0	256	43	10
18385	1	256	55	17
18385	2	256	40	16
18385	3	256	53	14
18385	4	256	48	14
18385	5	256	52	10
18385	6	256	48	6
18385	7	256	48	7
18385	8	256	50	12
18385	9	256	53	19
18385	10	256	50	10
18385	11	256	53	8
18385	12	256	48	10
18385	13	256	43	10
18385	14	256	55	11
18385	15	256	54	7
18386	0	256	43	6
18386	1	256	50	7
18386	2	256	42	10
18386	3	256	49	16
18386	4	256	42	11
18386	5	256	45	13
18386	6	256	51	7
18386	7	256	43	10
18386	8	256	50	11
18386	9	256	48	10
18386	10	256	50	13
18386	11	256	48	12
18386	12	256	46	19
18386	13	256	55	18
18386	14	256	50	12
18386	15	256	57	17
18387	0	256	48	6
18387	1	256	49	24
18387	2	256	48	10
18387	3	256	58	7
18387	4	256	46	14
18387	5	256	43	14
18387	6	256	53	5
18387	7	256	53	10
18387	8	256	57	3
18387	9	256	49	18
18387	10	256	48	4
18387	11	256	48	6
18387	12	256	61	12
18387	13	256	58	9
18387	14	256	54	6
18387	15	256	56	5
18388	0	256	49	5
18388	1	256	42	10
18388	2	256	57	12
18388	3	256	50	16
18388	4	256	49	12
18388	5	256	48	7
18388	6	256	45	16
18388	7	256	52	11
18388	8	256	35	7
18388	9	256	54	7
18388	10	256	51	13
18388	11	256	45	9
18388	12	256	48	7
18388	13	256	46	11
18388	14	256	48	12
18388	15	256	54	9
18389	0	256	49	8
18389	1	256	52	13
18389	2	256	51	10
18389	3	256	50	10
18389	4	256	48	6
18389	5	256	50	7
18389	6	256	56	14
18389	7	256	44	14
18389	8	256	43	11
18389	9	256	52	8
18389	10	256	54	10
18389	11	256	51	12
18389	12	256	48	14
18389	13	256	49	9
18389	14	256	32	10
18389	15	256	46	10
18390	0	256	50	7
18390	1	256	48	7
18390	2	256	49	9
18390	3	256	53	7
18390	4	256	51	16
18390	5	256	53	12
18390	6	256	55	9
18390	7	256	48	17
18390	8	256	45	11
18390	9	256	50	7
18390	10	256	48	11
18390	11	256	50	7
18390	12	256	50	14
18390	13	256	51	7
18390	14	256	54	6
18390	15	256	50	10
18391	0	256	54	9
18391	1	256	57	11
18391	2	256	53	20
18391	3	256	52	9
18391	4	256	50	13
18391	5	256	51	10
18391	6	256	55	3
18391	7	256	50	19
18391	8	256	55	10
18391	9	256	54	8
18391	10	256	55	19
18391	11	256	56	8
18391	12	256	53	7
18391	13	256	63	8
18391	14	256	55	4
18391	15	256	55	10
18376	0	512	48	9
18376	1	512	53	10
18376	2	512	50	20
18376	3	512	48	10
18376	4	512	48	12
18376	5	512	45	6
18376	6	512	53	13
18376	7	512	54	13
18376	8	512	49	8
18376	9	512	52	9
18376	10	512	48	10
18376	11	512	49	13
18376	12	512	50	6
18376	13	512	53	10
18376	14	512	50	13
18376	15	512	52	3
18377	0	512	46	12
18377	1	512	55	12
18377	2	512	53	10
18377	3	512	48	7
18377	4	512	51	5
18377	5	512	53	9
18377	6	512	52	18
18377	7	512	46	8
18377	8	512	44	10
18377	9	512	53	8
18377	10	512	57	21
18377	11	512	42	5
18377	12	512	44	7
18377	13	512	50	10
18377	14	512	46	20
18377	15	512	53	4
18378	0	512	51	8
18378	1	512	48	16
18378	2	512	56	14
18378	3	512	53	11
18378	4	512	53	11
18378	5	512	55	13
18378	6	512	55	9
18378	7	512	39	14
18378	8	512	53	6
18378	9	512	54	8
18378	10	512	57	10
18378	11	512	52	7
18378	12	512	46	9
18378	13	512	55	12
18378	14	512	53	9
18378	15	512	46	7
18379	0	512	53	10
18379	1	512	53	5
18379	2	512	48	13
18379	3	512	55	6
18379	4	512	57	11
18379	5	512	55	11
18379	6	512	61	11
18379	7	512	52	20
18379	8	512	48	19
18379	9	512	52	14
18379	10	512	56	4
18379	11	512	52	5
18379	12	512	45	11
18379	13	512	52	7
18379	14	512	49	11
18379	15	512	48	10
18380	0	512	48	13
18380	1	512	50	7
18380	2	512	54	10
18380	3	512	51	16
18380	4	512	51	12
18380	5	512	51	16
18380	6	512	52	8
18380	7	512	53	12
18380	8	512	48	17
18380	9	512	50	10
18380	10	512	48	10
18380	11	512	49	10
18380	12	512	53	9
18380	13	512	52	16
18380	14	512	54	14
18380	15	512	51	7
18381	0	512	45	16
18381	1	512	48	10
18381	2	512	46	6
18381	3	512	48	9
18381	4	512	51	9
18381	5	512	46	9
18381	6	512	48	10
18381	7	512	53	12
18381	8	512	43	13
18381	9	512	46	17
18381	10	512	48	10
18381	11	512	41	7
18381	12	512	49	9
18381	13	512	57	8
18381	14	512	52	7
18381	15	512	48	10
18382	0	512	52	9
18382	1	512	48	12
18382	2	512	45	12
18382	3	512	48	11
18382	4	512	52	10
18382	5	512	54	8
18382	6	512	52	16
18382	7	512	45	5
18382	8	512	50	7
18382	9	512	52	16
18382	10	512	53	8
18382	11	512	48	9
18382	12	512	54	7
18382	13	512	57	12
18382	14	512	48	5
18382	15	512	42	12
18383	0	512	53	7
18383	1	512	44	17
18383	2	512	48	16
18383	3	512	49	12
18383	4	512	48	17
18383	5	512	55	9
18383	6	512	51	9
18383	7	512	55	7
18383	8	512	55	13
18383	9	512	50	11
18383	10	512	60	6
18383	11	512	55	17
18383	12	512	63	63
18383	13	512	56	12
18383	14	512	52	12
18383	15	512	58	16
18384	0	512	50	12
18384	1	512	48	11
18384	2	512	53	9
18384	3	512	44	14
18384	4	512	51	13
18384	5	512	50	2
18384	6	512	48	16
18384	7	512	53	16
18384	8	512	50	4
18384	9	512	50	8
18384	10	512	45	14
18384	11	512	44	8
18384	12	512	44	12
18384	13	512	55	12
18384	14	512	51	10
18384	15	512	50	7
18385	0	512	46	19
18385	1	512	53	11
18385	2	512	48	16
18385	3	512	54	17
18385	4	512	44	17
18385	5	512	53	8
18385	6	512	48	7
18385	7	512	48	9
18385	8	512	52	16
18385	9	512	56	16
18385	10	512	51	10
18385	11	512	51	7
18385	12	512	50	9
18385	13	512	48	13
18385	14	512	53	13
18385	15	512	52	7
18386	0	512	46	7
18386	1	512	52	9
18386	2	512	46	10
18386	3	512	50	9
18386	4	512	46	10
18386	5	512	44	17
18386	6	512	53	7
18386	7	512	45	16
18386	8	512	45	12
18386	9	512	46	13
18386	10	512	51	10
18386	11	512	48	21
18386	12	512	45	9
18386	13	512	45	17
18386	14	512	51	16
18386	15	512	48	9
18387	0	512	52	8
18387	1	512	48	14
18387	2	512	50	13
18387	3	512	58	10
18387	4	512	48	14
18387	5	512	44	12
18387	6	512	51	4
18387	7	512	55	12
18387	8	512	57	5
18387	9	512	45	14
18387	10	512	57	6
18387	11	512	48	5
18387	12	512	57	7
18387	13	512	59	10
18387	14	512	50	14
18387	15	512	55	6
18388	0	512	50	5
18388	1	512	50	10
18388	2	512	50	12
18388	3	512	53	11
18388	4	512	50	13
18388	5	512	48	10
18388	6	512	50	13
18388	7	512	53	9
18388	8	512	36	4
18388	9	512	54	12
18388	10	512	48	3
18388	11	512	50	9
18388	12	512	48	6
