10	1700502382.2134783	0	10	1	8	17	11	12	14	12	9	19	10	11	6	0	11	11	13	9	5	13	0	0	13	14	12	14	10	7	14	10	10	0	20	15	12	11	7	13	11	10	0	13	0	11	11	0	10	11	13	5	7	27	13	25	13	10	24	31	8	7	6	0	11	29	32	7	5	25	0	0	26	27	30	12	12	22	23	9	14	0	30	9	9	33	6	11	24	11	0	25	0	31	10	0	31	31	20	4
11	1700502382.2539413	0	11	1	13	12	13	13	8	15	12	11	12	6	10	0	10	10	7	11	13	11	0	0	11	13	10	6	14	7	7	14	15	0	13	10	12	7	12	19	13	11	0	12	0	12	12	0	15	10	17	13	27	19	27	25	27	39	28	17	32	6	28	0	21	23	16	10	18	34	0	0	30	22	28	6	34	9	6	22	29	0	10	31	26	7	17	21	40	33	0	17	0	18	8	0	18	18	26	37
12	1700502382.2938936	0	12	1	8	12	11	11	9	14	14	10	8	9	8	0	10	13	11	13	11	14	0	0	12	10	11	15	14	11	14	13	8	0	12	13	11	13	13	12	9	10	0	16	0	11	12	0	14	12	12	19	6	11	10	25	28	31	19	22	31	34	25	0	25	29	30	35	8	27	0	0	15	8	19	14	15	29	27	41	38	0	9	35	15	29	12	35	16	30	0	29	0	20	26	0	26	23	19	25
13	1700502382.3431914	0	13	1	10	10	7	9	15	11	7	8	7	9	13	0	10	15	9	14	11	17	0	0	64	14	12	6	12	12	9	12	11	0	9	9	10	13	12	7	17	12	0	17	0	12	7	0	17	11	10	10	9	23	11	10	38	15	28	7	23	25	35	0	24	21	27	23	30	26	0	0	64	29	17	9	27	34	28	34	33	0	34	32	33	15	34	7	30	28	0	16	0	34	14	0	31	24	29	34
14	1700502382.3912485	0	14	1	14	14	12	11	11	12	15	12	10	9	10	0	8	13	9	12	4	12	0	0	12	11	12	9	11	12	8	11	14	0	8	17	11	15	10	12	12	15	0	9	0	10	13	0	11	14	12	9	7	33	23	25	21	18	41	25	41	7	31	0	8	34	15	32	5	37	0	0	19	26	18	34	34	10	10	31	34	0	29	18	42	36	35	34	21	39	0	30	0	29	36	0	25	20	19	30
15	1700502382.4427574	0	15	1	9	12	17	9	8	13	9	9	10	13	11	0	12	9	15	12	13	12	0	0	15	15	13	13	13	10	10	11	14	0	11	12	10	12	11	15	16	13	0	9	0	15	14	0	9	12	12	11	12	20	27	21	25	22	18	25	13	21	33	0	33	28	33	35	37	37	0	0	38	44	38	35	27	7	32	47	23	0	34	41	42	30	39	34	35	36	0	8	0	42	45	0	28	26	21	29
16	1700502382.4945676	0	16	1	14	12	13	14	14	17	14	12	18	15	6	0	9	15	17	14	13	14	0	0	15	13	10	14	15	15	13	17	11	0	13	14	14	17	17	11	15	14	0	13	0	14	15	0	11	15	14	14	15	30	45	38	6	38	14	41	37	31	6	0	17	40	41	40	38	16	0	0	45	38	35	30	20	25	32	47	43	0	37	31	35	30	41	15	36	45	0	44	0	18	41	0	41	41	39	39
17	1700502382.549443	0	17	1	13	13	12	6	12	17	13	4	19	10	11	0	64	8	14	15	20	15	0	0	11	11	14	9	12	9	15	15	15	0	11	8	9	17	12	14	15	9	0	12	0	10	12	0	17	9	11	11	40	37	46	27	35	22	39	4	28	30	25	0	64	28	24	43	34	21	0	0	27	34	31	36	28	14	44	30	30	0	42	38	37	26	32	33	29	27	0	41	0	28	38	0	45	34	34	32
18	1700502382.6020458	0	18	1	9	10	11	12	19	18	17	13	12	13	17	0	12	13	64	14	13	15	0	0	14	12	10	8	19	15	10	15	15	0	11	17	18	18	10	10	18	14	0	15	0	16	12	0	15	11	13	10	26	29	23	34	38	44	39	36	46	39	33	0	35	36	64	31	39	38	0	0	45	45	42	27	40	27	34	24	27	0	34	44	41	45	45	39	31	42	0	32	0	46	37	0	39	45	35	40
19	1700502382.6527224	0	19	1	8	15	15	11	11	17	15	12	17	13	19	0	12	11	11	10	18	12	0	0	18	20	13	12	10	9	9	10	12	0	14	13	14	14	14	19	11	9	0	13	0	13	11	0	12	12	17	13	37	31	32	30	32	33	44	37	39	48	42	0	41	46	33	34	40	21	0	0	44	42	43	35	42	9	42	41	43	0	33	45	28	39	37	31	43	24	0	36	0	44	32	0	51	45	33	37
20	1700502382.7027702	0	20	1	11	11	12	10	8	7	13	14	12	16	11	0	13	12	13	20	14	13	0	0	12	64	12	13	12	14	15	15	14	0	10	14	16	17	10	13	16	7	0	16	0	11	17	0	12	14	17	12	28	37	44	42	43	42	46	33	45	40	42	0	35	30	36	40	26	33	0	0	28	64	34	14	33	46	44	31	41	0	46	43	40	41	45	41	43	38	0	37	0	43	46	0	40	48	40	32
21	1700502382.75831	0	21	1	15	14	11	10	14	17	17	17	7	14	14	0	21	13	15	14	13	15	0	0	64	12	12	14	14	12	13	13	13	0	15	15	16	12	16	13	13	11	0	15	0	14	14	0	14	15	13	15	47	45	38	45	42	42	44	44	34	46	41	0	41	45	42	38	40	31	0	0	64	49	36	30	36	40	35	40	40	0	37	53	44	41	51	39	42	42	0	43	0	50	41	0	40	31	34	47
22	1700502382.8150153	0	22	1	14	11	13	9	10	14	12	12	12	13	14	0	13	14	12	13	13	12	0	0	13	13	11	13	17	13	15	12	13	0	15	14	17	13	14	16	14	14	0	18	0	15	14	0	14	11	15	18	31	52	40	34	41	49	45	48	38	43	38	0	46	40	40	45	44	44	0	0	33	47	47	42	43	44	45	45	37	0	40	43	42	50	49	45	50	49	0	31	0	51	44	0	50	39	41	44
23	1700502382.8738914	0	23	1	10	14	13	11	10	14	17	17	10	9	14	0	13	13	18	13	14	15	0	0	13	13	8	13	17	14	12	17	15	0	11	14	15	14	13	19	14	17	0	17	0	15	14	0	16	14	17	13	47	36	43	41	50	49	42	34	46	39	43	0	49	47	37	43	40	45	0	0	43	49	42	52	51	40	47	52	50	0	43	43	49	41	39	41	49	36	0	48	0	49	45	0	36	43	47	52
24	1700502382.9356482	0	24	1	18	17	15	14	11	13	12	16	17	15	14	0	13	15	15	14	13	16	0	0	14	14	15	10	17	13	12	12	11	0	19	22	18	17	16	9	16	17	0	17	0	15	14	0	14	14	14	19	45	49	52	38	39	49	45	45	48	52	45	0	43	33	51	39	42	48	0	0	43	53	40	50	49	51	52	49	49	0	48	49	45	48	43	52	49	44	0	49	0	46	49	0	47	49	39	49
25	1700502382.9959397	0	25	1	14	12	14	15	17	12	16	14	16	15	17	0	64	9	17	17	15	16	0	0	64	12	15	8	11	19	17	14	15	0	10	15	11	14	13	16	12	14	0	13	0	14	16	0	18	12	11	9	41	53	51	45	42	40	49	24	48	47	51	0	64	45	49	49	35	52	0	0	64	49	50	40	49	47	55	50	46	0	47	49	52	49	44	45	43	45	0	44	0	45	53	0	53	46	51	40
26	1700502383.0529985	0	26	1	13	15	15	13	12	17	21	14	12	19	14	0	13	12	12	18	19	19	0	0	13	12	10	20	15	12	15	64	19	0	17	22	18	19	18	15	17	15	0	13	0	15	13	0	17	13	12	12	43	50	47	45	51	51	52	46	50	54	49	0	49	49	51	45	49	54	0	0	42	49	47	45	52	43	43	64	40	0	53	53	56	55	48	52	50	42	0	52	0	55	50	0	52	50	49	50
27	1700502383.1160784	0	27	1	18	17	15	16	14	14	14	17	14	9	11	0	13	15	12	19	10	64	0	0	14	20	14	14	15	13	11	13	19	0	13	10	19	18	10	22	18	23	0	16	0	14	16	0	18	11	10	12	49	48	48	43	53	49	44	43	53	43	53	0	46	46	51	47	52	64	0	0	58	46	50	40	54	50	50	54	52	0	47	49	57	40	38	41	51	50	0	51	0	49	53	0	50	51	55	50
28	1700502383.1630077	0	28	1	14	19	14	17	11	21	13	15	16	15	14	0	20	15	18	15	10	14	0	0	18	15	12	17	11	10	14	17	14	0	17	14	13	18	12	17	13	15	0	20	0	18	15	0	11	15	15	13	55	50	41	42	44	44	49	41	49	49	51	0	50	49	51	54	46	52	0	0	54	52	50	47	53	49	53	57	50	0	49	55	50	44	52	51	49	51	0	48	0	59	56	0	50	51	51	42
29	1700502383.2089407	0	29	1	16	15	23	15	17	13	18	12	16	12	17	0	17	13	12	16	14	16	0	0	13	14	13	17	13	17	15	18	19	0	11	14	14	21	17	15	18	18	0	18	0	64	17	0	16	15	17	14	48	59	56	50	52	55	60	46	55	57	57	0	57	52	50	54	55	54	0	0	60	50	48	55	53	59	54	54	57	0	55	48	53	55	53	52	51	50	0	52	0	64	59	0	51	49	57	51
30	1700502383.260047	0	30	1	9	18	14	12	17	17	17	15	15	16	14	0	15	16	14	6	16	11	0	0	18	17	10	18	17	16	16	16	17	0	11	10	11	18	18	21	15	12	0	16	0	18	14	0	17	13	22	13	58	61	55	52	57	58	52	49	56	48	43	0	57	56	57	45	53	51	0	0	56	60	52	50	53	52	55	50	54	0	56	59	56	59	54	58	53	56	0	55	0	55	52	0	49	48	51	57
31	1700502383.3176582	0	31	1	14	22	16	14	11	23	17	14	14	64	15	0	15	14	13	15	18	13	0	0	17	18	15	17	13	14	18	18	17	0	17	17	15	20	17	13	16	9	0	18	0	13	15	0	17	12	18	16	52	60	49	53	54	60	52	53	55	64	48	0	57	53	54	57	60	54	0	0	58	57	60	54	55	59	49	58	57	0	58	58	60	56	49	58	61	52	0	52	0	54	50	0	60	58	57	57
32	1700502383.374304	8	0	1	10	13	13	12	13	13	11	9	11	9	10	0	11	11	12	13	10	10	0	0	12	11	9	14	13	5	15	11	11	0	8	13	9	13	10	16	12	12	0	9	0	11	10	0	10	11	13	11	10	12	13	12	13	13	10	10	11	9	9	0	11	11	11	13	9	10	0	0	12	10	9	14	13	5	14	11	11	0	8	14	10	14	10	17	12	12	0	9	0	11	10	0	10	11	13	11
33	1700502383.436792	8	1	1	12	9	11	12	9	14	13	9	13	14	10	0	13	7	9	12	10	13	0	0	12	12	8	12	13	11	12	12	13	0	9	11	13	12	11	64	10	8	0	10	0	11	19	0	14	7	13	13	12	9	11	13	10	14	13	9	13	14	11	0	13	7	9	12	10	13	0	0	13	12	7	11	13	11	12	12	12	0	10	10	13	13	11	64	10	8	0	10	0	11	18	0	14	7	14	13
34	1700502383.499444	8	2	1	5	9	6	14	7	8	7	9	11	10	3	0	7	7	3	7	9	11	0	0	6	9	6	7	4	5	8	8	9	0	9	10	6	8	14	8	8	9	0	6	0	9	9	0	7	8	7	11	5	9	6	14	7	8	7	9	11	10	4	0	7	8	3	7	9	10	0	0	6	9	7	7	4	5	9	7	9	0	9	10	6	8	14	8	9	9	0	5	0	9	8	0	7	8	7	12
35	1700502383.5523722	8	3	1	6	6	10	11	9	9	10	9	11	8	4	0	12	12	5	7	10	10	0	0	7	9	10	5	10	6	7	12	13	0	6	9	8	9	8	12	10	9	0	9	0	9	11	0	11	4	13	7	6	6	9	11	9	9	10	12	11	8	5	0	13	11	5	7	10	10	0	0	7	9	11	6	10	7	8	11	13	0	6	9	8	9	8	13	10	8	0	8	0	9	11	0	10	4	14	7
36	1700502383.6059618	8	4	1	7	17	11	7	11	11	14	12	12	12	7	0	13	11	8	9	12	13	0	0	8	14	14	11	5	4	9	10	9	0	7	9	10	8	10	9	10	10	0	10	0	11	14	0	7	7	9	14	7	18	11	7	11	11	14	10	11	12	6	0	13	13	8	9	11	13	0	0	9	13	14	11	5	4	8	9	9	0	8	9	9	8	12	9	11	9	0	8	0	12	14	0	7	7	9	15
37	1700502383.6524324	8	5	1	10	10	13	9	8	13	12	6	8	10	6	0	13	13	7	7	8	11	0	0	12	6	8	5	8	8	9	11	12	0	4	13	9	14	10	13	10	8	0	6	0	13	14	0	10	6	14	9	11	10	15	14	8	9	10	6	7	11	6	0	11	9	5	7	8	9	0	0	12	6	11	5	10	9	10	12	13	0	4	13	10	14	9	19	15	9	0	7	0	14	21	0	11	7	14	8
38	1700502383.6990094	8	6	1	6	11	5	13	6	12	8	12	11	6	14	0	12	13	11	13	14	11	0	0	5	12	11	6	13	9	8	15	8	0	9	13	9	8	11	14	9	8	0	12	0	13	10	0	10	5	7	5	6	12	5	11	6	13	7	10	12	6	15	0	13	11	11	18	13	12	0	0	5	10	9	6	9	5	7	14	8	0	16	15	17	9	9	12	8	7	0	15	0	14	8	0	8	4	6	5
39	1700502383.7453663	8	7	1	11	5	8	12	10	12	13	8	9	7	14	0	9	13	9	12	9	10	0	0	8	14	5	10	14	12	11	11	17	0	7	8	12	7	11	10	11	12	0	9	0	14	14	0	14	4	9	8	17	5	14	18	11	11	20	8	9	7	15	0	12	16	10	12	10	10	0	0	10	10	5	9	15	13	28	15	12	0	7	22	10	8	17	11	12	14	0	10	0	12	7	0	15	5	13	19
40	1700502383.7899606	8	8	1	8	15	10	10	5	13	11	9	9	15	7	0	14	13	4	6	15	10	0	0	4	6	9	19	18	12	14	12	13	0	9	12	8	14	7	8	13	17	0	11	0	12	11	0	17	8	9	10	8	20	23	8	6	10	11	8	10	16	20	0	16	19	3	6	23	6	0	0	5	6	10	8	23	14	13	10	16	0	8	17	7	17	7	9	22	28	0	10	0	10	10	0	21	25	11	12
41	1700502383.831795	8	9	1	6	12	13	11	13	12	17	10	13	12	10	0	13	9	11	11	14	11	0	0	12	11	9	10	14	7	9	12	15	0	11	13	14	12	12	8	14	9	0	9	0	11	13	0	14	8	14	7	25	13	28	17	25	13	15	9	24	12	21	0	12	8	13	6	18	13	0	0	11	15	12	11	17	24	22	33	17	0	17	19	28	33	9	7	25	12	0	11	0	17	30	0	13	9	23	7
42	1700502383.8717155	8	10	1	13	10	9	9	13	12	9	11	11	13	7	0	10	12	7	14	12	15	0	0	11	12	13	10	12	13	14	9	14	0	10	11	17	14	8	14	9	8	0	14	0	11	13	0	10	6	10	10	12	10	7	19	21	15	20	12	24	18	14	0	9	20	8	34	8	19	0	0	25	18	21	13	23	25	16	9	12	0	9	21	20	34	18	25	7	10	0	25	0	10	27	0	29	9	15	20
43	1700502383.9128833	8	11	1	12	15	7	15	6	16	7	12	10	11	9	0	12	11	10	13	9	15	0	0	16	12	10	9	15	4	13	11	14	0	11	12	12	12	17	14	10	10	0	11	0	12	14	0	9	9	11	11	23	17	8	32	36	23	31	20	36	22	28	0	26	21	19	22	35	13	0	0	34	30	22	20	23	5	17	10	19	0	13	15	34	9	31	32	13	28	0	29	0	38	19	0	8	19	10	9
44	1700502383.953645	8	12	1	11	14	9	11	7	64	13	9	13	7	13	0	8	12	11	9	11	12	0	0	13	14	12	13	14	11	14	14	11	0	15	11	14	64	9	9	13	13	0	13	0	13	10	0	12	18	7	10	28	21	27	25	32	64	17	29	26	18	21	0	6	17	30	10	34	30	0	0	16	18	12	14	11	20	26	39	9	0	41	20	26	64	24	15	36	13	0	21	0	19	14	0	29	37	6	34
45	1700502383.9954014	8	13	1	5	10	9	9	10	19	13	12	15	11	16	0	10	10	10	12	23	10	0	0	11	13	14	11	10	11	12	12	15	0	13	10	9	15	10	13	14	14	0	15	0	13	12	0	17	9	10	12	10	7	36	41	13	37	17	22	15	22	27	0	29	26	32	14	35	34	0	0	21	37	34	8	11	29	27	21	31	0	24	12	28	32	37	12	26	25	0	21	0	19	34	0	31	8	25	42
46	1700502384.0387347	8	14	1	5	13	18	15	13	13	13	10	15	11	15	0	11	17	10	14	14	13	0	0	9	14	10	14	10	12	15	10	13	0	12	11	13	14	14	9	11	14	0	18	0	10	11	0	11	11	11	13	7	14	37	22	38	27	27	24	40	41	25	0	38	33	8	35	41	13	0	0	21	44	14	14	16	24	10	32	37	0	34	32	12	39	11	25	37	27	0	14	0	34	20	0	35	26	9	35
47	1700502384.0795932	8	15	1	10	15	11	10	11	11	17	13	10	14	11	0	12	10	13	9	11	10	0	0	9	11	15	13	18	13	12	12	16	0	14	13	14	11	9	11	11	14	0	13	0	12	9	0	11	11	9	13	9	31	9	17	20	25	40	27	38	39	26	0	43	29	32	30	11	7	0	0	10	19	14	36	31	35	37	38	37	0	33	15	39	22	33	36	12	34	0	37	0	31	29	0	26	31	28	22
48	1700502384.1230981	8	16	1	6	8	13	14	11	18	12	13	14	13	12	0	12	10	14	11	13	13	0	0	8	11	13	17	18	9	11	15	13	0	14	13	15	16	14	11	7	64	0	14	0	8	11	0	13	12	14	13	25	22	33	34	38	36	11	33	26	34	29	0	32	32	30	45	46	37	0	0	27	22	35	43	7	37	27	41	36	0	33	39	34	38	33	34	6	64	0	26	0	26	30	0	20	24	16	31
49	1700502384.1661386	8	17	1	12	12	15	19	11	13	13	17	12	11	10	0	14	11	20	11	12	13	0	0	17	13	13	20	11	8	14	13	14	0	15	13	12	12	13	18	16	10	0	10	0	15	14	0	14	12	13	13	12	28	33	41	14	35	44	34	46	20	44	0	31	39	34	34	22	24	0	0	24	27	40	33	36	23	30	44	30	0	38	40	27	45	44	37	38	37	0	33	0	22	36	0	34	31	22	38
50	1700502384.2101352	8	18	1	12	14	15	13	15	13	12	13	13	13	14	0	15	13	11	15	14	18	0	0	13	17	14	12	14	13	8	15	13	0	12	15	14	12	14	13	14	15	0	16	0	11	10	0	14	14	14	14	38	47	34	31	25	16	41	22	19	36	34	0	26	35	29	42	40	38	0	0	27	44	34	35	47	35	31	38	39	0	30	39	43	23	45	21	30	42	0	31	0	37	8	0	34	40	40	31
51	1700502384.253229	8	19	1	11	12	9	13	13	15	22	17	13	13	14	0	17	19	17	12	17	16	0	0	12	14	14	16	17	12	13	10	23	0	11	14	11	16	12	11	14	14	0	11	0	14	12	0	15	7	13	13	12	35	45	41	38	37	37	38	42	33	40	0	44	36	37	37	23	41	0	0	26	44	22	35	43	34	41	49	44	0	28	40	42	38	25	45	42	34	0	40	0	42	45	0	49	33	46	43
52	1700502384.2984154	8	20	1	8	12	15	15	15	21	12	15	9	18	15	0	17	15	15	11	12	12	0	0	12	15	15	19	15	9	20	17	17	0	10	15	17	10	15	15	14	17	0	18	0	15	12	0	19	13	15	17	16	35	43	39	15	47	47	28	23	48	44	0	45	46	43	44	41	42	0	0	23	37	35	42	42	17	41	57	45	0	42	51	16	47	44	48	42	41	0	46	0	45	41	0	49	42	46	46
53	1700502384.3412375	8	21	1	13	14	15	12	14	17	14	22	12	14	9	0	12	13	13	11	13	14	0	0	64	13	13	15	14	14	12	14	20	0	14	16	13	17	14	15	12	17	0	14	0	16	17	0	13	14	11	18	32	40	45	42	36	47	40	27	36	35	45	0	29	41	41	37	40	41	0	0	64	43	34	38	38	44	44	41	40	0	42	43	43	44	39	42	46	41	0	44	0	56	42	0	40	44	27	45
54	1700502384.3837955	8	22	1	12	16	13	11	11	11	15	12	13	15	12	0	19	13	10	17	12	14	0	0	17	17	12	17	17	13	15	19	11	0	11	19	15	17	16	16	14	18	0	19	0	14	18	0	17	11	15	13	43	44	41	31	47	44	49	45	36	36	39	0	46	36	33	42	41	49	0	0	44	43	39	39	41	49	38	50	50	0	39	48	49	47	45	45	40	43	0	46	0	35	52	0	48	45	40	41
55	1700502384.4287648	8	23	1	13	15	15	19	21	14	20	19	18	12	10	0	13	16	15	16	13	12	0	0	14	15	17	12	14	10	15	17	20	0	19	12	21	19	13	14	19	14	0	15	0	17	13	0	17	15	18	16	43	52	45	51	47	40	47	48	44	48	45	0	43	51	50	57	46	42	0	0	36	44	47	48	50	47	52	51	57	0	53	58	51	49	46	50	50	42	0	54	0	41	38	0	47	42	48	49
56	1700502384.4752264	8	24	1	14	14	10	12	13	14	14	11	18	12	12	0	14	13	10	15	17	12	0	0	23	13	15	12	22	17	17	17	14	0	11	15	18	12	16	12	15	14	0	18	0	18	15	0	14	9	17	14	46	49	32	48	46	45	50	45	47	46	34	0	33	40	39	52	47	29	0	0	48	47	41	49	55	44	52	54	49	0	35	59	46	43	49	45	39	40	0	52	0	39	49	0	47	42	48	50
57	1700502384.5320761	8	25	1	15	14	9	13	17	15	17	17	10	10	15	0	15	9	15	12	18	16	0	0	16	13	15	14	15	17	17	20	15	0	17	20	15	15	14	15	18	21	0	19	0	64	13	0	14	12	19	13	48	46	47	46	49	44	56	45	37	42	49	0	39	45	44	46	47	53	0	0	47	41	51	47	41	39	49	50	55	0	50	49	44	41	55	38	43	34	0	48	0	64	51	0	38	49	43	36
58	1700502384.5884218	8	26	1	12	18	4	10	12	13	20	14	10	14	12	0	14	9	11	11	13	13	0	0	17	16	11	12	21	12	19	12	17	0	14	12	17	19	15	29	13	22	0	17	0	15	12	0	17	15	18	11	33	50	4	45	55	52	49	47	46	53	48	0	53	53	40	45	42	51	0	0	46	59	45	42	52	45	51	51	47	0	50	51	52	57	45	55	52	37	0	44	0	55	49	0	47	50	50	47
59	1700502384.6435483	8	27	1	14	17	18	9	14	16	10	17	9	15	10	0	12	18	13	14	17	15	0	0	13	16	18	13	11	9	16	12	12	0	11	11	13	22	17	14	13	13	0	14	0	17	14	0	14	11	17	12	47	51	51	48	49	52	47	51	47	45	51	0	55	45	44	54	48	47	0	0	57	49	46	50	50	48	48	55	49	0	42	46	58	49	45	50	51	46	0	49	0	54	47	0	48	46	50	45
60	1700502384.6991198	8	28	1	20	14	13	15	13	15	14	15	13	19	17	0	11	14	11	15	14	13	0	0	22	15	12	15	15	11	14	17	11	0	14	17	15	64	15	14	16	15	0	15	0	17	17	0	11	12	13	11	43	54	46	47	53	49	52	49	46	47	54	0	45	50	41	53	44	54	0	0	54	55	57	46	47	48	46	40	49	0	49	46	50	64	50	49	42	52	0	49	0	43	57	0	54	48	51	54
61	1700502384.7553003	8	29	1	13	15	16	13	13	16	15	17	17	16	15	0	11	15	15	17	17	15	0	0	12	15	14	14	17	14	13	13	17	0	13	20	19	13	12	20	20	11	0	10	0	10	13	0	23	13	24	17	52	49	59	47	45	53	52	51	41	50	54	0	51	47	46	52	46	60	0	0	50	57	49	47	55	53	55	44	49	0	52	54	48	53	61	52	46	52	0	51	0	46	50	0	53	56	54	50
62	1700502384.8106995	8	30	1	19	19	14	15	14	17	20	16	14	16	13	0	13	15	10	14	13	15	0	0	15	15	12	16	13	15	17	15	15	0	14	15	17	17	15	15	12	13	0	11	0	17	12	0	14	11	13	64	54	51	53	55	46	49	48	52	51	54	54	0	54	56	47	46	50	60	0	0	51	54	53	60	57	55	50	53	52	0	48	62	58	58	48	53	52	59	0	55	0	52	47	0	52	54	56	64
63	1700502384.8651123	8	31	1	17	16	17	18	13	18	17	25	15	17	16	0	13	15	15	17	27	27	0	0	16	15	15	15	57	16	17	21	18	0	15	14	21	19	16	19	18	16	0	17	0	28	22	0	19	16	18	17	57	64	55	60	57	60	60	61	56	55	57	0	59	54	58	60	59	61	0	0	59	61	52	60	57	58	52	64	62	0	59	61	61	60	59	57	54	60	0	57	0	58	59	0	57	54	55	61
64	1700502384.9208913	16	0	1	8	6	9	10	8	7	9	12	10	6	5	0	9	14	3	11	9	11	0	0	8	10	7	6	9	9	9	11	9	0	10	9	9	10	6	9	6	14	0	12	0	10	7	0	8	10	8	8	8	5	9	11	8	8	9	11	9	7	5	0	9	14	3	11	9	12	0	0	8	10	7	6	9	9	9	11	9	0	9	9	9	10	7	9	7	14	0	12	0	10	7	0	8	9	9	8
65	1700502384.9739895	16	1	1	5	9	11	7	8	7	7	9	8	8	6	0	11	7	6	4	7	6	0	0	7	9	6	14	6	4	9	11	10	0	9	8	10	8	10	10	9	8	0	10	0	12	11	0	12	6	9	7	6	9	11	7	7	7	6	9	8	8	5	0	11	7	6	5	7	6	0	0	7	9	6	14	6	4	9	11	10	0	8	8	9	8	9	10	9	8	0	10	0	12	12	0	12	6	9	6
66	1700502385.0266447	16	2	1	9	11	7	8	8	8	10	14	10	6	7	0	6	6	6	7	7	8	0	0	7	9	9	9	6	7	6	11	10	0	6	10	11	7	6	8	6	9	0	8	0	7	7	0	9	6	9	9	9	11	7	9	8	9	9	14	10	6	7	0	6	6	6	7	7	8	0	0	6	9	9	9	7	7	6	12	10	0	6	10	11	7	6	8	6	9	0	7	0	7	7	0	9	6	9	9
