0	1698880785.7928205	1	64	0	6	8	2	64	0	64	64	3	3	64	64	3	3	0	64	64	0	64	4	3	0	0	64	64	64	2	0	5	64	64	0	4	2	4	6	0	0	2	64	64	0	64	64	64	64
1	1698880785.8431573	12	15	0	12	64	23	13	0	30	14	64	10	57	24	64	36	0	62	54	0	57	22	64	0	0	12	55	16	19	0	12	64	23	0	16	17	44	64	0	0	21	24	12	0	59	17	59	15
2	1698880785.885665	38	64	0	35	64	37	64	0	30	23	24	43	64	64	19	23	0	17	33	0	64	23	64	0	0	64	64	64	64	0	37	38	35	0	64	15	41	64	0	0	42	64	44	0	64	58	64	64
3	1698880785.9232576	60	64	0	64	39	37	43	0	63	35	42	39	64	38	63	12	0	41	42	0	64	64	59	0	0	64	38	40	64	0	38	64	44	0	64	64	42	42	0	0	64	35	61	0	64	60	25	45
4	1698880785.9590805	64	64	0	64	18	23	62	0	11	64	34	62	17	18	64	64	0	62	64	0	64	19	64	0	0	14	64	45	12	0	64	10	22	0	13	64	23	38	0	0	14	64	62	0	14	64	64	64
5	1698880785.9951801	36	64	0	63	19	64	64	0	18	19	17	64	64	64	20	64	0	64	18	0	64	44	22	0	0	64	64	62	20	0	64	64	40	0	63	64	64	63	0	0	37	64	31	0	60	63	39	43
6	1698880786.031125	63	25	0	64	42	18	43	0	62	64	22	38	64	15	64	40	0	64	38	0	38	43	64	0	0	24	39	64	36	0	40	16	64	0	37	12	64	64	0	0	64	27	37	0	64	11	8	64
7	1698880786.0663147	64	12	0	20	40	20	19	0	64	64	16	25	64	15	19	26	0	64	11	0	64	64	30	0	0	26	15	64	18	0	64	23	40	0	64	64	64	43	0	0	15	34	38	0	64	62	64	22
8	1698880786.1103241	29	31	0	15	17	64	26	0	64	12	39	63	16	64	64	20	0	64	64	0	19	64	64	0	0	19	24	34	37	0	64	64	35	0	16	64	64	64	0	0	45	64	61	0	64	63	36	64
9	1698880786.158447	63	64	0	64	15	26	23	0	64	64	35	64	64	24	39	64	0	23	64	0	64	64	64	0	0	64	64	63	64	0	18	64	64	0	64	17	20	13	0	0	30	12	21	0	64	64	18	36
10	1698880786.1996155	12	64	0	32	63	64	12	0	21	18	64	20	64	64	64	64	0	61	64	0	64	21	64	0	0	26	36	64	64	0	64	14	64	0	64	64	64	15	0	0	64	64	60	0	64	64	61	19
11	1698880786.234759	39	17	0	14	64	64	64	0	9	25	64	19	19	16	64	19	0	64	17	0	64	64	64	0	0	23	64	64	64	0	64	19	64	0	64	64	16	64	0	0	19	11	20	0	64	17	19	64
12	1698880786.26936	38	64	0	23	64	21	64	0	64	64	14	19	64	63	64	33	0	64	64	0	64	23	29	0	0	22	18	27	64	0	30	31	64	0	64	64	64	64	0	0	64	64	20	0	64	21	15	64
13	1698880786.3009398	64	11	0	10	64	9	64	0	7	13	17	64	19	64	14	14	0	64	64	0	64	64	9	0	0	8	64	64	15	0	8	20	41	0	64	8	9	64	0	0	16	64	64	0	64	9	21	64
14	1698880786.3333075	64	64	0	62	64	64	11	0	9	19	64	20	64	64	60	17	0	64	18	0	10	11	63	0	0	64	11	16	20	0	20	12	64	0	15	64	64	64	0	0	11	21	64	0	11	63	64	15
15	1698880786.3689666	17	64	0	15	24	64	13	0	64	16	36	64	64	64	38	24	0	24	13	0	64	64	20	0	0	9	63	11	64	0	64	16	26	0	64	64	64	21	0	0	62	15	64	0	17	14	12	64
16	1698880786.400825	41	64	0	41	13	23	34	0	64	64	64	64	64	15	36	64	0	64	15	0	64	25	64	0	0	64	64	15	64	0	20	30	41	0	64	64	64	27	0	0	21	17	64	0	64	15	39	15
17	1698880786.441122	15	64	0	64	16	64	20	0	41	64	64	18	64	64	64	26	0	35	25	0	64	17	12	0	0	36	24	40	64	0	39	27	64	0	10	18	64	64	0	0	62	64	64	0	64	61	19	64
18	1698880786.4807723	12	15	0	64	9	64	64	0	10	17	16	19	10	64	17	64	0	64	11	0	10	16	12	0	0	12	13	10	64	0	64	15	41	0	24	64	64	14	0	0	64	12	63	0	16	14	15	64
19	1698880786.5176415	62	20	0	17	63	16	64	0	64	16	12	62	63	64	15	27	0	64	61	0	23	59	64	0	0	25	18	21	64	0	26	64	38	0	20	21	64	37	0	0	64	39	64	0	27	22	30	38
20	1698880786.5587635	10	64	0	64	64	8	64	0	64	64	16	64	64	15	64	64	0	7	64	0	4	2	18	0	0	17	7	64	64	0	23	7	32	0	19	31	14	20	0	0	13	22	11	0	64	4	16	64
21	1698880786.6006632	64	64	0	15	64	20	12	0	4	64	14	9	64	18	16	64	0	62	64	0	19	64	64	0	0	11	58	64	64	0	63	64	64	0	33	63	61	63	0	0	61	64	54	0	21	15	60	25
22	1698880786.638655	64	64	0	34	64	31	64	0	63	64	28	11	20	64	64	64	0	36	64	0	18	64	64	0	0	64	21	64	64	0	64	64	64	0	19	64	64	20	0	0	17	20	21	0	27	37	64	64
23	1698880786.6772022	63	64	0	64	11	11	6	0	10	13	10	7	64	64	64	64	0	64	7	0	17	64	64	0	0	13	64	21	19	0	9	15	40	0	15	64	64	64	0	0	18	17	64	0	23	64	11	64
24	1698880786.721088	40	24	0	20	29	22	41	0	17	31	23	64	20	19	22	64	0	64	16	0	64	12	20	0	0	64	64	25	64	0	29	13	64	0	64	18	64	19	0	0	64	64	19	0	11	64	20	64
25	1698880786.7646308	61	28	0	63	60	22	16	0	62	36	62	64	64	63	41	64	0	38	63	0	64	64	20	0	0	64	64	24	31	0	64	26	34	0	24	18	19	64	0	0	18	64	15	0	64	63	19	64
26	1698880786.8027864	14	20	0	25	64	64	16	0	9	7	15	64	64	16	64	64	0	40	23	0	64	15	17	0	0	10	64	11	64	0	64	26	64	0	64	64	64	23	0	0	64	23	13	0	64	17	61	19
27	1698880786.8417094	19	21	0	36	17	64	64	0	64	64	62	64	64	64	15	64	0	58	63	0	64	17	63	0	0	19	64	31	21	0	64	64	64	0	23	15	64	22	0	0	10	64	64	0	64	12	18	30
28	1698880786.882556	16	64	0	64	64	12	19	0	4	64	64	64	64	64	14	6	0	10	64	0	64	64	64	0	0	64	64	13	64	0	64	11	64	0	20	64	64	64	0	0	64	29	7	0	4	63	17	6
29	1698880786.9237561	64	23	0	9	64	16	10	0	64	64	64	14	64	12	64	15	0	9	64	0	11	64	64	0	0	64	8	24	9	0	64	14	28	0	64	15	4	22	0	0	11	64	58	0	17	64	64	25
30	1698880786.9592044	64	9	0	64	64	27	21	0	64	64	12	64	63	23	18	11	0	22	64	0	9	11	13	0	0	13	14	40	34	0	16	20	35	0	16	17	64	64	0	0	64	12	64	0	64	24	13	22
31	1698880786.9927082	15	14	0	18	64	64	64	0	64	18	23	64	64	64	61	64	0	59	64	0	64	24	7	0	0	21	22	62	64	0	64	10	33	0	64	18	64	64	0	0	23	64	64	0	64	64	28	64
32	1698880787.0248308	64	15	0	64	64	64	64	0	14	31	20	13	14	14	10	14	0	64	64	0	64	7	64	0	0	64	16	33	64	0	12	64	64	0	64	64	64	64	0	0	17	64	62	0	11	15	14	64
