bpc,allocation,read_bounds,confmat,bw,ber,cer,is_pba
1,"((0, 35), (51, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",12081248.894944305,0.0,0.0,False
1,"((0, 33), (51, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",11899079.0915889,0.0,0.0,False
1,"((0, 24), (48, 63))","[0, 33, 64]","[[1452    0]
 [   0 1408]]",11737690.506324317,0.0,0.0,False
1,"((0, 20), (48, 63))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",11672582.8453428,0.0,0.0,False
1,"((0, 35), (54, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",11499111.531284494,0.0,0.0,False
1,"((0, 20), (46, 63))","[0, 28, 64]","[[1452    0]
 [   0 1408]]",11450920.664963717,0.0,0.0,False
1,"((0, 33), (54, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",11333954.541241212,0.0,0.0,False
1,"((0, 28), (50, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",11318093.628091594,0.0,0.0,False
1,"((0, 39), (55, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",11315709.362785092,0.0,0.0,False
1,"((0, 27), (50, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",11297838.738816503,0.0,0.0,False
1,"((0, 32), (51, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",11282380.022727933,0.0,0.0,False
1,"((0, 20), (49, 63))","[0, 29, 64]","[[1452    0]
 [   0 1408]]",11223635.724612216,0.0,0.0,False
1,"((0, 30), (51, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",11192368.839427661,0.0,0.0,False
1,"((0, 39), (56, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",11174710.675427373,0.0,0.0,False
1,"((0, 28), (51, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",11142980.478680031,0.0,0.0,False
1,"((0, 20), (47, 63))","[0, 28, 64]","[[1452    0]
 [   0 1408]]",11131794.75753416,0.0,0.0,False
1,"((0, 21), (48, 63))","[0, 31, 64]","[[1452    0]
 [   0 1408]]",11127369.391591728,0.0,0.0,False
1,"((0, 27), (51, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",11123346.96300836,0.0,0.0,False
1,"((0, 29), (51, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",10930751.206843011,0.0,0.0,False
1,"((0, 25), (50, 63))","[0, 35, 64]","[[1452    0]
 [   0 1408]]",10851194.264261985,0.0,0.0,False
1,"((0, 22), (48, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",10822166.995465143,0.0,0.0,False
1,"((0, 32), (54, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",10773061.780949598,0.0,0.0,False
1,"((0, 24), (50, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",10758730.875431985,0.0,0.0,False
1,"((0, 21), (49, 63))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",10718648.173246058,0.0,0.0,False
1,"((0, 35), (55, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",10710951.385319008,0.0,0.0,False
1,"((0, 20), (50, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",10704005.363060538,0.0,0.0,False
1,"((0, 30), (54, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",10690964.312832193,0.0,0.0,False
1,"((0, 25), (51, 63))","[0, 37, 64]","[[1452    0]
 [   0 1408]]",10690128.012810482,0.0,0.0,False
1,"((0, 40), (55, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",10647722.715554284,0.0,0.0,False
1,"((0, 28), (54, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",10645893.00034368,0.0,0.0,False
1,"((0, 27), (54, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",10627970.703544945,0.0,0.0,False
1,"((0, 37), (54, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",10610108.649485525,0.0,0.0,False
1,"((0, 24), (51, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",10600377.802721275,0.0,0.0,False
1,"((0, 35), (56, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",10584536.880951297,0.0,0.0,False
1,"((0, 33), (55, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",10567517.3475677,0.0,0.0,False
1,"((0, 31), (51, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",10564898.271016562,0.0,0.0,False
1,"((0, 36), (54, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",10548061.512197558,0.0,0.0,False
1,"((0, 20), (51, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",10547247.419029718,0.0,0.0,False
1,"((0, 28), (53, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",10532806.209422946,0.0,0.0,False
1,"((0, 40), (56, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",10522787.596590241,0.0,0.0,False
1,"((0, 27), (53, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",10515262.338414745,0.0,0.0,False
1,"((0, 39), (57, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",10512657.203977995,0.0,0.0,False
1,"((0, 44), (57, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",10503911.499843448,0.0,0.0,False
1,"((0, 42), (55, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",10497231.32812659,0.0,0.0,False
1,"((0, 29), (54, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",10452011.715323048,0.0,0.0,False
1,"((0, 33), (56, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",10444446.442540258,0.0,0.0,False
1,"((0, 22), (49, 63))","[0, 31, 64]","[[1452    0]
 [   0 1408]]",10435169.287399484,0.0,0.0,False
1,"((0, 34), (54, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",10383248.787682407,0.0,0.0,False
1,"((0, 41), (57, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",10315121.363183782,0.0,0.0,False
1,"((0, 21), (50, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",10243736.282875627,0.0,0.0,False
1,"((0, 25), (54, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",10231792.01698252,0.0,0.0,False
1,"((0, 24), (52, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",10219898.051765947,0.0,0.0,False
1,"((0, 20), (52, 63))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",10170504.355363518,0.0,0.0,False
1,"((0, 24), (54, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",10149543.244341342,0.0,0.0,False
1,"((0, 23), (51, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",10132500.588794585,0.0,0.0,False
1,"((0, 25), (53, 63))","[0, 35, 64]","[[1452    0]
 [   0 1408]]",10127288.578901483,0.0,0.0,False
1,"((0, 31), (54, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",10117012.798683116,0.0,0.0,False
1,"((0, 20), (54, 63))","[0, 35, 64]","[[1452    0]
 [   0 1408]]",10100825.648584137,0.0,0.0,False
1,"((0, 21), (51, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",10100079.12424245,0.0,0.0,False
1,"((0, 26), (50, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",10096293.310532073,0.0,0.0,False
1,"((0, 32), (55, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",10078281.070036504,0.0,0.0,False
1,"((0, 24), (53, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",10046704.722366372,0.0,0.0,False
1,"((0, 39), (59, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",10013954.96694451,0.0,0.0,False
1,"((0, 30), (55, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",10006396.133892402,0.0,0.0,False
1,"((0, 44), (59, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",10006019.030473093,0.0,0.0,False
1,"((0, 43), (57, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",10004532.442491272,0.0,0.0,False
1,"((0, 20), (53, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",9998967.04885859,0.0,0.0,False
1,"((0, 35), (57, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9988702.945510792,0.0,0.0,False
1,"((0, 22), (50, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",9984517.379536938,0.0,0.0,False
1,"((0, 28), (55, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9966901.409961322,0.0,0.0,False
1,"((0, 32), (56, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9966281.434197318,0.0,0.0,False
1,"((0, 26), (51, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",9956713.667338103,0.0,0.0,False
1,"((0, 27), (55, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9951190.677612178,0.0,0.0,False
1,"((0, 37), (55, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",9935529.396670623,0.0,0.0,False
1,"((0, 38), (55, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",9935529.396670623,0.0,0.0,False
1,"((0, 40), (57, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",9933692.00723049,0.0,0.0,False
1,"((0, 30), (56, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9895979.758223223,0.0,0.0,False
1,"((0, 36), (55, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9881100.990789633,0.0,0.0,False
1,"((0, 33), (57, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",9863847.737040484,0.0,0.0,False
1,"((0, 35), (58, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9859996.286373643,0.0,0.0,False
1,"((0, 28), (56, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9857350.1582641,0.0,0.0,False
1,"((0, 22), (51, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",9847990.301221672,0.0,0.0,False
1,"((0, 27), (56, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9841982.63079856,0.0,0.0,False
1,"((0, 41), (59, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",9834556.197237205,0.0,0.0,False
1,"((0, 37), (56, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9826662.944445854,0.0,0.0,False
1,"((0, 40), (58, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9806390.06697783,0.0,0.0,False
1,"((0, 42), (57, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",9802583.346958581,0.0,0.0,False
1,"((0, 29), (55, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9796765.195169931,0.0,0.0,False
1,"((0, 36), (56, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",9773417.583064795,0.0,0.0,False
1,"((0, 39), (60, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",9766330.290463408,0.0,0.0,False
1,"((0, 44), (60, 63))","[0, 49, 64]","[[1452    0]
 [   0 1408]]",9758781.83250197,0.0,0.0,False
1,"((0, 21), (52, 63))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",9754080.207072675,0.0,0.0,False
1,"((0, 33), (58, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9738318.32505284,0.0,0.0,False
1,"((0, 34), (55, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",9736328.718439806,0.0,0.0,False
1,"((0, 23), (54, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9719810.724760164,0.0,0.0,False
1,"((0, 29), (56, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9690902.26504818,0.0,0.0,False
1,"((0, 21), (54, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",9689972.596797537,0.0,0.0,False
1,"((0, 46), (60, 63))","[0, 50, 64]","[[1452    0]
 [   0 1408]]",9669102.116156582,0.0,0.0,False
1,"((0, 34), (56, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9631760.930672217,0.0,0.0,False
1,"((0, 25), (55, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9603035.670366872,0.0,0.0,False
1,"((0, 21), (53, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",9596193.245654617,0.0,0.0,False
1,"((0, 41), (60, 63))","[0, 49, 64]","[[1452    0]
 [   0 1408]]",9595618.52955572,0.0,0.0,False
1,"((0, 45), (59, 63))","[0, 49, 64]","[[1452    0]
 [   0 1408]]",9588104.015575716,0.0,0.0,False
1,"((0, 18), (44, 63))","[0, 27, 64]","[[1452    0]
 [   0 1408]]",9586877.46627808,0.0,0.0,False
1,"((0, 26), (54, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9557937.177298253,0.0,0.0,False
1,"((0, 43), (59, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",9551836.247187477,0.0,0.0,False
1,"((0, 35), (59, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",9537405.847777963,0.0,0.0,False
1,"((0, 24), (55, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",9530549.077281874,0.0,0.0,False
1,"((0, 22), (52, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",9518765.985735374,0.0,0.0,False
1,"((0, 31), (55, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9501859.92200393,0.0,0.0,False
1,"((0, 25), (56, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9501296.449283067,0.0,0.0,False
1,"((0, 20), (55, 63))","[0, 37, 64]","[[1452    0]
 [   0 1408]]",9487580.01776471,0.0,0.0,False
1,"((0, 40), (59, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",9487241.00438487,0.0,0.0,False
1,"((0, 26), (53, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",9466684.052679619,0.0,0.0,False
1,"((0, 22), (54, 63))","[0, 37, 64]","[[1452    0]
 [   0 1408]]",9457704.536294838,0.0,0.0,False
1,"((0, 48), (60, 63))","[0, 51, 64]","[[1452    0]
 [   0 1408]]",9451951.967224121,0.0,0.0,False
1,"((0, 47), (60, 63))","[0, 51, 64]","[[1452    0]
 [   0 1408]]",9444881.481616998,0.0,0.0,False
1,"((0, 18), (48, 63))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",9438741.826115396,0.0,0.0,False
1,"((0, 32), (57, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",9436278.61636178,0.0,0.0,False
1,"((0, 24), (56, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",9430331.961323949,0.0,0.0,False
1,"((0, 33), (59, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9423513.556542804,0.0,0.0,False
1,"((0, 31), (56, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9402242.098020965,0.0,0.0,False
1,"((0, 20), (56, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",9388259.825909851,0.0,0.0,False
1,"((0, 30), (57, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",9373231.70122824,0.0,0.0,False
1,"((0, 22), (53, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",9368346.344925478,0.0,0.0,False
1,"((0, 42), (59, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",9367581.402334841,0.0,0.0,False
1,"((0, 45), (60, 63))","[0, 50, 64]","[[1452    0]
 [   0 1408]]",9360853.40424889,0.0,0.0,False
1,"((0, 28), (57, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9338568.323352752,0.0,0.0,False
1,"((0, 43), (60, 63))","[0, 49, 64]","[[1452    0]
 [   0 1408]]",9326281.350046668,0.0,0.0,False
1,"((0, 27), (57, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9324774.652282678,0.0,0.0,False
1,"((0, 32), (58, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9321332.5990858,0.0,0.0,False
1,"((0, 35), (60, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",9312523.92567458,0.0,0.0,False
1,"((0, 37), (57, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",9311021.669407029,0.0,0.0,False
1,"((0, 38), (57, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",9311021.669407029,0.0,0.0,False
1,"((0, 18), (46, 63))","[0, 28, 64]","[[1452    0]
 [   0 1408]]",9293273.956971806,0.0,0.0,False
1,"((0, 40), (60, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",9264690.927725283,0.0,0.0,False
1,"((0, 36), (57, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",9263204.063018657,0.0,0.0,False
1,"((0, 30), (58, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9259807.306566702,0.0,0.0,False
1,"((0, 28), (58, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9225976.253992332,0.0,0.0,False
1,"((0, 27), (58, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",9212512.949643854,0.0,0.0,False
1,"((0, 33), (60, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",9203908.650255831,0.0,0.0,False
1,"((0, 37), (58, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9199088.881563513,0.0,0.0,False
1,"((0, 29), (57, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",9189046.476236809,0.0,0.0,False
1,"((0, 36), (58, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",9152411.165137948,0.0,0.0,False
1,"((0, 23), (55, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",9150653.744729374,0.0,0.0,False
1,"((0, 42), (60, 63))","[0, 49, 64]","[[1452    0]
 [   0 1408]]",9150545.617825288,0.0,0.0,False
1,"((0, 18), (49, 63))","[0, 29, 64]","[[1452    0]
 [   0 1408]]",9143010.066087293,0.0,0.0,False
1,"((0, 34), (57, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",9135855.144473098,0.0,0.0,False
1,"((0, 21), (55, 63))","[0, 37, 64]","[[1452    0]
 [   0 1408]]",9124202.9773839,0.0,0.0,False
1,"((0, 18), (47, 63))","[0, 28, 64]","[[1452    0]
 [   0 1408]]",9081971.12236541,0.0,0.0,False
1,"((0, 29), (58, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9080009.96643656,0.0,0.0,False
1,"((0, 23), (56, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9058228.124488251,0.0,0.0,False
1,"((0, 32), (59, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9032510.154867193,0.0,0.0,False
1,"((0, 21), (56, 63))","[0, 37, 64]","[[1452    0]
 [   0 1408]]",9032308.23062867,0.0,0.0,False
1,"((0, 34), (58, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",9028069.906142192,0.0,0.0,False
1,"((0, 25), (57, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9018397.22755712,0.0,0.0,False
1,"((0, 26), (55, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",9007042.567503387,0.0,0.0,False
1,"((0, 30), (59, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",8974726.710647928,0.0,0.0,False
1,"((0, 24), (57, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",8954438.627579648,0.0,0.0,False
1,"((0, 28), (59, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8942943.122119559,0.0,0.0,False
1,"((0, 27), (59, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",8930292.631220853,0.0,0.0,False
1,"((0, 31), (57, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",8929108.482403234,0.0,0.0,False
1,"((0, 22), (55, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",8917977.409479575,0.0,0.0,False
1,"((0, 37), (59, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",8917677.879978696,0.0,0.0,False
1,"((0, 38), (59, 63))","[0, 48, 64]","[[1452    0]
 [   0 1408]]",8917677.879978696,0.0,0.0,False
1,"((0, 26), (56, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",8917481.057261959,0.0,0.0,False
1,"((0, 20), (57, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",8916497.073986547,0.0,0.0,False
1,"((0, 25), (58, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",8913349.786249569,0.0,0.0,False
1,"((0, 36), (59, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",8873805.524547443,0.0,0.0,False
1,"((0, 24), (58, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",8850867.342711091,0.0,0.0,False
1,"((0, 32), (60, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",8830555.729769487,0.0,0.0,False
1,"((0, 22), (56, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",8830169.746634334,0.0,0.0,False
1,"((0, 31), (58, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",8826118.959990503,0.0,0.0,False
1,"((0, 20), (58, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",8813796.596376715,0.0,0.0,False
1,"((0, 29), (59, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",8805728.726927461,0.0,0.0,False
1,"((0, 18), (50, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",8795194.29251252,0.0,0.0,False
1,"((0, 30), (60, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",8775319.41414771,0.0,0.0,False
1,"((0, 34), (59, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",8756870.753043015,0.0,0.0,False
1,"((0, 28), (60, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",8744930.12751141,0.0,0.0,False
1,"((0, 27), (60, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8732833.265358672,0.0,0.0,False
1,"((0, 37), (60, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",8720769.824154416,0.0,0.0,False
1,"((0, 38), (60, 63))","[0, 49, 64]","[[1452    0]
 [   0 1408]]",8720769.824154416,0.0,0.0,False
1,"((0, 18), (51, 63))","[0, 34, 64]","[[1452    0]
 [   0 1408]]",8689082.54478812,0.0,0.0,False
1,"((0, 36), (60, 63))","[0, 46, 64]","[[1452    0]
 [   0 1408]]",8678808.979907466,0.0,0.0,False
1,"((0, 25), (59, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",8648898.17943895,0.0,0.0,False
1,"((0, 23), (57, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8618273.581589717,0.0,0.0,False
1,"((0, 29), (60, 63))","[0, 45, 64]","[[1452    0]
 [   0 1408]]",8613680.223795515,0.0,0.0,False
1,"((0, 21), (57, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",8594807.119054468,0.0,0.0,False
1,"((0, 24), (59, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",8590056.100476148,0.0,0.0,False
1,"((0, 34), (60, 63))","[0, 47, 64]","[[1452    0]
 [   0 1408]]",8566924.488121469,0.0,0.0,False
1,"((0, 31), (59, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8566742.84376259,0.0,0.0,False
1,"((0, 20), (59, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",8555133.604916109,0.0,0.0,False
1,"((0, 23), (58, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",8522291.136094555,0.0,0.0,False
1,"((0, 21), (58, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",8499343.763004696,0.0,0.0,False
1,"((0, 26), (57, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",8490770.325795667,0.0,0.0,False
1,"((0, 25), (60, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8463557.557619551,0.0,0.0,False
1,"((0, 18), (52, 63))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",8431772.670233741,0.0,0.0,False
1,"((0, 22), (57, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",8411577.867832286,0.0,0.0,False
1,"((0, 24), (60, 63))","[0, 42, 64]","[[1452    0]
 [   0 1408]]",8407202.140883602,0.0,0.0,False
1,"((0, 26), (58, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",8397591.548188465,0.0,0.0,False
1,"((0, 31), (60, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",8384869.554860585,0.0,0.0,False
1,"((0, 18), (54, 63))","[0, 35, 64]","[[1452    0]
 [   0 1408]]",8383825.625665361,0.0,0.0,False
1,"((0, 20), (60, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",8373747.6954352055,0.0,0.0,False
1,"((0, 22), (58, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",8320119.759299566,0.0,0.0,False
1,"((0, 18), (53, 63))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",8313532.392430793,0.0,0.0,False
1,"((0, 23), (59, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8280220.157196586,0.0,0.0,False
1,"((0, 21), (59, 63))","[0, 39, 64]","[[1452    0]
 [   0 1408]]",8258556.227910131,0.0,0.0,False
1,"((0, 26), (59, 63))","[0, 43, 64]","[[1452    0]
 [   0 1408]]",8162455.060734435,0.0,0.0,False
1,"((0, 20), (45, 61))","[0, 28, 64]","[[1452    0]
 [   0 1408]]",8148876.9513266655,0.0,0.0,False
1,"((0, 23), (60, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",8110188.529068316,0.0,0.0,False
1,"((0, 21), (60, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",8089404.071513508,0.0,0.0,False
1,"((0, 22), (59, 63))","[0, 40, 64]","[[1452    0]
 [   0 1408]]",8089242.1123186685,0.0,0.0,False
1,"((0, 24), (46, 62))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",8034903.688024944,0.0,0.0,False
1,"((0, 20), (46, 62))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",8004341.197446962,0.0,0.0,False
1,"((0, 26), (60, 63))","[0, 44, 64]","[[1452    0]
 [   0 1408]]",7997177.30484247,0.0,0.0,False
1,"((0, 18), (55, 63))","[0, 37, 64]","[[1452    0]
 [   0 1408]]",7956941.002803355,0.0,0.0,False
1,"((0, 22), (60, 63))","[0, 41, 64]","[[1452    0]
 [   0 1408]]",7926886.482631786,0.0,0.0,False
1,"((0, 18), (56, 63))","[0, 36, 64]","[[1452    0]
 [   0 1408]]",7886964.374223423,0.0,0.0,False
1,"((0, 21), (45, 61))","[0, 29, 64]","[[1452    0]
 [   0 1408]]",7879354.172425313,0.0,0.0,False
1,"((0, 21), (46, 62))","[0, 30, 64]","[[1452    0]
 [   0 1408]]",7744141.975936225,0.0,0.0,False
1,"((0, 17), (44, 63))","[0, 26, 64]","[[1452    0]
 [   0 1408]]",7741232.509377898,0.0,0.0,False
1,"((0, 17), (45, 63))","[0, 26, 64]","[[1452    0]
 [   0 1408]]",7654121.4785382645,0.0,0.0,False
1,"((0, 17), (48, 63))","[0, 29, 64]","[[1452    0]
 [   0 1408]]",7644355.821862028,0.0,0.0,False
1,"((0, 22), (46, 62))","[0, 32, 64]","[[1452    0]
 [   0 1408]]",7595073.271599389,0.0,0.0,False
1,"((0, 18), (57, 63))","[0, 38, 64]","[[1452    0]
 [   0 1408]]",7551321.73320906,0.0,0.0,False
