17200	1683141546.83527	0	1	2	3	0	1	2	3	1	1	2	3	0	1	2	3
17201	1683141549.136509	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17202	1683141549.9099245	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17203	1683141589.4382994	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17204	1683141595.7822526	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17205	1683141600.9068193	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17206	1683141600.949418	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17207	1683141603.3693333	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17208	1683141603.441449	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17209	1683141603.46398	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17210	1683141603.5130272	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17211	1683141603.588671	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17212	1683141614.6392674	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17213	1683141614.8863049	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17214	1683141614.9955966	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17215	1683141615.1335034	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17216	1683141615.2649608	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17217	1683141615.7623081	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17218	1683141618.2809436	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17219	1683141618.3247447	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17220	1683141620.0856242	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17221	1683141620.1833317	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17222	1683141620.2203074	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17223	1683141620.6123781	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17224	1683141620.7212515	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17225	1683141621.6671808	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17226	1683141621.7537847	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17227	1683141621.7894497	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17228	1683141623.25684	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17229	1683141623.4549835	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17230	1683141626.167983	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17231	1683141626.4426892	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17232	1683141628.3439646	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
17233	1683141628.4477398	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0
17234	1683141628.460439	2	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1
17235	1683141629.9929657	3	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2
17236	1683141631.2598124	0	1	2	3	0	1	2	3	0	1	2	3	0	1	2	3
