1600	1674856583.427362	1	1	2	3	3	5	5	8	4	7	10	8	12	13	14	15	1	2	2	3	5	5	4	8	4	5	10	11	12	13	13	15	1	2	2	4	6	6	6	6	8	5	9	11	13	13	14	15
1601	1674856583.430096	1	2	4	2	4	5	8	5	6	10	12	12	13	14	15	15	1	2	2	3	4	5	8	7	8	5	10	12	13	14	15	15	2	2	2	4	5	5	6	7	5	8	11	12	13	14	15	15
1602	1674856583.43298	2	3	3	4	6	6	5	9	10	12	12	13	14	15	15	1	2	3	3	5	7	4	7	7	8	7	11	13	14	15	15	2	2	2	4	5	4	5	8	7	9	6	12	12	14	15	14	2
1603	1674856583.435774	3	4	4	4	6	7	9	11	11	12	12	14	14	15	1	2	2	5	3	7	7	7	8	8	11	12	13	14	15	15	1	3	3	3	4	4	8	7	7	5	10	12	13	15	15	15	1	3
1604	1674856583.4383416	3	5	6	4	6	9	9	11	12	13	14	15	15	1	2	2	4	3	4	6	5	9	10	10	12	13	14	15	15	0	3	2	4	3	7	6	7	5	8	9	11	13	14	15	14	1	2	3
1605	1674856583.4409976	6	5	5	7	3	4	10	12	13	13	15	15	1	3	3	4	6	5	7	7	6	9	11	12	13	14	15	15	1	3	3	3	6	6	8	8	10	6	10	12	13	14	15	15	2	2	3	4
1606	1674856583.443539	5	5	4	4	10	7	10	13	13	15	15	1	2	3	4	5	6	7	5	3	9	4	12	12	14	15	14	1	2	3	3	6	6	7	5	6	10	3	4	13	14	15	14	1	3	3	4	4
1607	1674856583.446132	6	4	5	6	10	11	13	14	15	15	1	3	3	4	6	7	4	5	7	10	10	12	13	14	14	15	1	2	4	4	5	6	8	5	5	10	11	11	13	15	15	15	2	4	3	4	4	6
1608	1674856583.4488418	5	5	6	6	12	13	14	15	15	1	2	4	2	4	5	6	5	9	10	10	12	13	14	15	15	1	2	3	5	4	6	5	8	6	5	6	11	13	14	15	15	2	2	4	3	4	4	6
1609	1674856583.4525292	9	7	4	12	13	14	15	15	1	2	2	3	4	5	7	9	7	4	10	11	13	13	15	15	1	2	2	4	5	6	6	8	6	5	6	11	13	14	14	14	1	2	3	4	5	5	6	7
1610	1674856583.4566734	8	5	11	13	13	15	15	1	2	2	3	4	6	5	7	7	7	7	11	13	13	15	15	2	2	3	3	3	5	7	8	9	6	5	12	11	14	15	15	1	2	3	3	6	7	4	5	9
