18000	1683101143.7700922	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18001	1683101145.318252	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18002	1683101145.709921	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18003	1683101148.8049345	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18004	1683101149.1347249	4	5	6	7	0	1	2	3	4	5	6	7	0	2	2	3
18005	1683101151.5884953	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18006	1683101154.955571	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18007	1683101156.6228123	7	1	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18008	1683101157.5296044	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18009	1683101159.2077537	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18010	1683101161.4484053	2	3	4	5	6	7	0	0	2	3	4	5	6	7	0	1
18011	1683101163.1847386	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18012	1683101164.2511823	4	5	6	7	0	2	2	3	4	5	6	7	0	1	2	3
18013	1683101168.2574642	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18014	1683101169.3533058	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18015	1683101172.1086104	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18016	1683101174.0506527	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18017	1683101175.044296	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18018	1683101177.9004645	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18019	1683101178.208777	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18020	1683101181.631764	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18021	1683101182.3875759	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18022	1683101182.948119	6	7	0	1	2	3	4	5	6	7	1	1	2	3	4	5
18023	1683101183.3145177	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18024	1683101183.5158708	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18025	1683101183.857883	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18026	1683101185.0212357	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18027	1683101190.7874277	3	4	5	6	7	0	2	2	3	4	5	6	7	0	1	2
18028	1683101191.6413999	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18029	1683101192.2502172	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18030	1683101193.278805	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18031	1683101195.309163	7	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6
18032	1683101197.5511453	1	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18033	1683101198.4737363	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18034	1683101199.7811415	2	3	4	5	6	7	0	0	2	3	4	5	6	7	0	1
18035	1683101200.1664882	3	4	5	6	7	0	0	2	3	4	5	6	7	0	1	2
18036	1683101201.3556163	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18037	1683101202.5020587	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18038	1683101202.900765	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18039	1683101203.2753973	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18040	1683101204.2491033	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18041	1683101206.4522605	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18042	1683101209.944106	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18043	1683101210.9728217	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18044	1683101211.3129454	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18045	1683101211.8551974	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18046	1683101212.2957559	6	7	0	1	2	3	4	5	6	7	1	1	2	3	4	5
18047	1683101213.9207377	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18048	1683101216.0583744	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18049	1683101217.4600763	1	2	3	4	5	6	7	1	1	2	3	4	5	6	7	0
18050	1683101217.8626506	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18051	1683101219.7904172	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18052	1683101220.084202	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18053	1683101220.5612752	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18054	1683101222.2575698	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18055	1683101224.1891437	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18056	1683101225.7028906	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18057	1683101226.9567392	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18058	1683101227.6268082	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18059	1683101228.9976637	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18060	1683101229.7662377	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18061	1683101230.0105026	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18062	1683101231.0166898	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18063	1683101231.865972	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18064	1683101234.4141796	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18065	1683101234.8625422	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18066	1683101235.1203792	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18067	1683101235.872724	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18068	1683101236.5986898	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18069	1683101237.6171055	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18070	1683101239.3255236	5	7	1	1	2	3	4	5	6	7	0	1	2	3	4	5
18071	1683101241.6624985	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18072	1683101243.097131	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18073	1683101244.9462087	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18074	1683101245.9607086	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18075	1683101246.6142042	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18076	1683101247.0896688	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18077	1683101247.4953935	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18078	1683101248.0894873	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18079	1683101248.9277081	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18080	1683101250.200055	0	1	2	3	3	5	6	7	0	1	2	3	4	5	6	7
18081	1683101251.4145772	0	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18082	1683101252.34565	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18083	1683101253.050249	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18084	1683101254.368834	4	5	6	7	0	1	2	3	4	5	6	7	0	0	2	3
18085	1683101254.570336	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18086	1683101255.6558895	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18087	1683101256.3722801	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18088	1683101257.2072604	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18089	1683101259.3734095	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	1
18090	1683101260.4667733	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18091	1683101261.0777082	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18092	1683101267.7712512	4	5	6	7	0	1	2	3	4	5	6	7	0	0	2	3
18093	1683101268.485747	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18094	1683101270.8820717	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18095	1683101273.2143965	7	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6
18096	1683101273.7679205	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18097	1683101275.1612067	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18098	1683101275.763305	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18099	1683101279.9687073	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18100	1683101280.8241599	4	5	6	7	0	1	2	3	4	5	6	7	1	1	2	3
18101	1683101281.3385444	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18102	1683101282.1180437	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18103	1683101282.767116	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18104	1683101283.5660677	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18105	1683101283.9822433	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18106	1683101284.9212475	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18107	1683101285.5445988	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18108	1683101286.936391	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18109	1683101287.9765697	5	6	7	1	1	2	3	4	5	6	7	1	1	2	3	4
18110	1683101289.069121	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18111	1683101290.8083127	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18112	1683101291.9724817	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18113	1683101293.6065347	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18114	1683101294.087998	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18115	1683101294.754603	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18116	1683101297.4032288	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18117	1683101297.8058896	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18118	1683101298.4410524	6	7	0	1	2	3	4	5	6	7	0	2	2	3	4	5
18119	1683101299.9003854	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18120	1683101301.352341	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18121	1683101304.5210352	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18122	1683101305.2365835	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18123	1683101306.4900763	3	4	5	6	7	0	1	2	3	4	5	6	7	0	2	2
18124	1683101306.8388207	4	5	6	7	1	1	2	3	4	5	6	7	0	1	2	3
18125	1683101307.712924	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18126	1683101308.4739172	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18127	1683101309.4540794	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18128	1683101310.872864	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18129	1683101312.6389277	1	2	3	4	5	6	7	0	1	2	2	4	5	6	7	0
18130	1683101313.4787464	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18131	1683101314.136056	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18132	1683101314.7499244	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18133	1683101316.223288	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18134	1683101317.2812042	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18135	1683101318.3620644	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18136	1683101319.5449116	0	1	2	3	4	5	6	7	0	1	2	2	4	5	6	7
18137	1683101320.0570698	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18138	1683101320.9460657	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18139	1683101332.8151212	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18140	1683101333.7823927	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18141	1683101334.71899	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18142	1683101335.1084566	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18143	1683101336.0659153	7	0	1	2	3	4	5	6	7	0	2	2	3	4	5	6
18000	1683101336.06713	0	1	2	3	4	5	6	7	0	0	2	3	4	5	6	7
18001	1683101336.0685546	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18002	1683101336.0699599	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18003	1683101336.071213	3	4	4	6	7	0	0	2	3	4	5	6	7	0	1	2
18004	1683101336.0726395	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18005	1683101336.0744042	5	6	7	0	2	2	3	4	5	6	7	0	1	2	3	4
18006	1683101336.0759726	6	7	0	1	2	3	3	5	6	7	1	1	2	3	4	5
18007	1683101336.0777721	7	0	1	2	3	3	5	6	7	0	1	2	3	4	5	6
18008	1683101336.0796492	0	1	2	2	4	5	6	7	0	1	2	3	4	5	5	7
18009	1683101336.0812263	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18010	1683101336.082605	2	3	4	5	6	7	0	0	2	3	4	5	5	7	0	1
18011	1683101336.0840003	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18012	1683101336.0853643	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18013	1683101336.0868251	5	6	7	0	1	2	3	4	5	6	7	0	0	2	3	4
18014	1683101336.08834	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18015	1683101336.0899932	7	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6
18016	1683101336.0916708	0	1	2	3	4	5	5	7	0	1	2	3	4	5	6	7
18017	1683101336.0933883	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18018	1683101336.0954652	2	3	4	5	6	7	1	1	2	3	4	5	6	7	0	2
18019	1683101336.0968227	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18020	1683101336.098127	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18021	1683101336.0994403	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18022	1683101336.1010122	6	7	1	1	2	3	4	5	6	7	0	1	2	3	4	5
18023	1683101336.1023016	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18024	1683101336.1035862	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18025	1683101336.105202	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18026	1683101336.1068592	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	2
18027	1683101336.1098015	2	4	5	6	7	0	2	2	3	4	5	6	7	0	1	2
18028	1683101336.1113873	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18029	1683101336.1131258	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18030	1683101336.1144235	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18031	1683101336.1157923	7	0	0	2	3	4	5	6	7	0	1	2	3	4	5	6
18032	1683101336.1169095	1	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18033	1683101336.118757	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18034	1683101336.120282	2	3	4	5	6	7	0	0	2	3	4	5	6	7	0	1
18035	1683101336.1217682	3	4	5	6	7	0	0	2	3	4	5	6	7	0	1	2
18036	1683101336.1232843	4	5	5	7	0	1	2	3	4	5	6	7	0	1	2	3
18037	1683101336.1250422	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18038	1683101336.1268039	6	7	0	1	2	3	4	5	6	7	0	1	2	4	4	5
18039	1683101336.128239	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18040	1683101336.129882	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18041	1683101336.131749	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18042	1683101336.1334016	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18043	1683101336.1355205	3	4	5	6	7	0	1	2	3	4	5	6	7	0	0	2
18044	1683101336.1367414	4	4	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18045	1683101336.1381476	5	6	7	0	1	2	3	4	5	6	7	0	0	2	3	4
18046	1683101336.139688	6	7	0	1	2	3	4	5	6	7	1	0	2	3	4	5
18047	1683101336.1412723	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18048	1683101336.1428504	0	1	2	3	4	5	5	7	0	1	2	3	4	5	6	7
18049	1683101336.1455433	1	2	2	4	5	6	7	1	1	2	4	4	5	6	7	0
18050	1683101336.1468906	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18051	1683101336.1482291	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18052	1683101336.1496823	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18053	1683101336.1512935	5	6	7	0	1	2	3	4	5	5	7	0	1	2	3	4
18054	1683101336.1527784	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18055	1683101336.1546106	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18056	1683101336.156183	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18057	1683101336.1576483	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18058	1683101336.1592038	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18059	1683101336.160874	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18060	1683101336.1624372	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18061	1683101336.1648767	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18062	1683101336.166484	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18063	1683101336.167908	7	0	1	2	3	4	5	6	7	0	2	1	3	4	5	6
18064	1683101336.1695209	0	1	2	3	4	5	6	7	0	2	2	3	4	5	6	7
18065	1683101336.1710558	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18066	1683101336.1724052	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18067	1683101336.1740086	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18068	1683101336.175647	4	5	6	7	0	1	2	3	4	5	6	7	0	0	2	3
18069	1683101336.177238	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18070	1683101336.1788473	6	7	1	1	2	3	4	5	6	7	0	1	2	3	4	5
18071	1683101336.1804078	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18072	1683101336.1821349	0	1	2	2	4	5	6	7	0	0	2	3	4	5	6	7
18073	1683101336.1841607	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18074	1683101336.1868343	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
