0.10012388229370117	27217	13608	384640	29328	232835	10062362	3474130	492121	709382
0.2014484405517578	53285	26643	771570	66396	465389	20154734	6821950	973488	1399121
0.3040144443511963	79344	39672	1157816	105326	695440	30223671	10172491	1456784	2090443
0.4053375720977783	105095	52548	1544445	147506	924011	40291136	13494904	1940117	2779332
0.5066766738891602	132151	66077	1929399	178300	1156419	50356367	16953386	2431217	3487539
0.6079308986663818	159155	79579	2314472	209050	1389223	60424514	20405780	2921301	4195014
0.7094242572784424	185813	92908	2699719	243458	1620102	70484321	23821341	3410721	4895229
0.8107216358184814	210953	105492	3086603	286686	1850641	80552009	27083495	3889289	5579902
0.9120092391967773	236102	118086	3472706	329149	2081117	90601649	30344894	4365714	6265084
1.0133371353149414	262760	131416	3858141	364307	2311436	100664125	33764861	4855366	6969511
1.114410400390625	288529	144331	4243591	402510	2542752	110713157	37084076	5334801	7658188
1.21543288230896	315060	157598	4629254	438424	2773115	120778599	40488527	5823518	8358667
1.317030668258667	340505	170361	5016130	479161	3004792	130855351	43786028	6303917	9051965
1.4184956550598145	364020	182884	5404034	521127	3245666	140949573	46878682	6767414	9733452
1.5204212665557861	388153	195052	5791043	564672	3480622	151014575	50056278	7243519	10421755
1.621692419052124	412923	207575	6177441	603989	3716374	161080166	53283533	7718473	11108600
1.7232871055603027	436753	219918	6565048	649664	3951481	171154861	56425229	8193708	11793884
1.8245725631713867	460925	232128	6951941	693222	4186166	181217221	59595387	8667647	12474346
1.9258909225463867	485832	244592	7339612	741757	4413230	191288053	62869206	9178642	13157648
2.0273330211639404	510128	256776	7727883	791152	4642807	201368836	66072979	9673640	13838403
2.128655433654785	535063	269252	8115468	837963	4871378	211442772	69334057	10161992	14529161
2.2302756309509277	559069	281434	8502759	884435	5104348	221506202	72482516	10632305	15206545
2.3316783905029297	584383	294106	8889442	928261	5333294	231567736	75773946	11117452	15899145
2.432910680770874	609283	306559	9276438	974792	5561712	241627003	79032980	11605613	16590931
2.534376382827759	634253	319050	9663732	1023561	5787872	251687668	82318127	12106689	17290032
2.635819435119629	659297	331612	10051484	1072982	6013509	261758739	85605744	12601474	17991807
2.7371902465820312	683901	343993	10439437	1124189	6239547	271827273	88852176	13093478	18692080
2.838777780532837	707694	356704	10825915	1164116	6479766	281891937	91952668	13544595	19370281
2.94003963470459	731796	369200	11212698	1207096	6715533	291954880	95094828	14007800	20045624
3.0411980152130127	756798	381747	11598878	1249696	6946624	302005404	98354321	14491259	20734439
3.1422510147094727	782115	394413	11985173	1292186	7176508	312060895	101666086	14995008	21428607
3.244884490966797	806519	406864	12372979	1335019	7411896	322151200	104871992	15480071	22116625
3.3475334644317627	832161	419729	12760351	1375835	7643064	332241424	108203473	15969883	22817248
3.448864698410034	854891	433367	13146831	1420093	7885238	342297845	111165444	16412105	23486058
3.5500833988189697	875333	447532	13533202	1463909	8139741	352352045	113836621	16824394	24120720
3.651257276535034	898513	459452	13920283	1507927	8378821	362413858	116883316	17280633	24782519
3.7534563541412354	922875	471825	14308412	1553895	8611539	372502593	120065309	17752289	25462541
3.8548965454101562	947521	484168	14696221	1604104	8838244	382570660	123317783	18243527	26166077
3.9564297199249268	971480	496451	15084275	1656384	9066442	392636663	126500574	18732028	26864897
4.057937145233154	996251	508908	15472266	1706324	9293063	402711131	129772534	19239114	27562241
4.15936803817749	1021327	521474	15859856	1756365	9517790	412776406	133058565	19744724	28249263
4.260684013366699	1045499	533682	16247586	1806330	9746900	422841276	136249926	20242865	28926604
4.362181186676025	1070162	546046	16634936	1854364	9975254	432904031	139499127	20741546	29618239
4.463563919067383	1094741	558378	17022657	1905458	10201284	442966774	142757643	21253102	30313068
4.564911365509033	1119842	570945	17410224	1954172	10427186	453035460	146054279	21757715	31009241
4.6663453578948975	1144765	583443	17797536	2001721	10654804	463100057	149322027	22252380	31701447
4.767632484436035	1169921	596143	18184453	2047147	10883112	473162120	152596657	22738771	32389662
4.8691112995147705	1194429	608465	18572706	2094460	11113793	483249732	155834495	23229559	33090918
4.9707348346710205	1218616	620695	18960089	2141039	11345878	493315796	159016590	23708306	33777235
5.0723655223846436	1244313	633656	19346812	2185310	11572698	503379189	162366863	24203487	34486833
5.173879861831665	1269953	646559	19733637	2229989	11799467	513443641	165716238	24696055	35202827
5.275400161743164	1295427	659314	20120692	2274720	12027157	523512978	169029195	25187999	35896778
5.376899480819702	1320621	677018	20508204	2321316	12254709	533587142	172401574	25678218	36680507
5.478275775909424	1345741	689626	20895167	2366576	12483404	543650776	175680346	26163477	37377204
5.579689264297485	1370839	702220	21282644	2413564	12710958	553722283	178959107	26654444	38069483
5.681195259094238	1395227	714451	21670159	2462171	12940139	563786131	182172841	27147785	38753895
5.7825767993927	1420195	726988	22057653	2509015	13168472	573858049	185447398	27645092	39447133
5.884019136428833	1445766	739859	22444950	2554522	13395225	583932108	188781510	28146944	40144942
5.9858198165893555	1469927	752250	22832759	2600205	13628928	594013059	191947333	28624366	40822262
6.087307691574097	1494761	764889	23220328	2646484	13858481	604087755	195211557	29111767	41525974
6.188824892044067	1519681	777430	23607779	2691055	14089262	614165104	198471665	29598679	42219249
6.290320158004761	1545031	790234	23994277	2731485	14321259	624232218	201757970	30075980	42911756
6.391827344894409	1569475	802718	24381327	2773562	14556442	634305178	204958463	30547266	43604311
6.4932701587677	1593819	814997	24769006	2822030	14786119	644373422	208187144	31036593	44311328
6.5948851108551025	1618057	827155	25156195	2866297	15020000	654440998	211366155	31506916	44996779
6.696461915969849	1642598	839623	25542877	2908610	15254095	664503945	214582114	31978709	45695176
6.797860383987427	1667254	852078	25930331	2953192	15486094	674580159	217805453	32453771	46386384
6.8996100425720215	1692066	864827	26317431	2995564	15719217	684654467	221049341	32929496	47084049
7.001068115234375	1716273	877272	26705109	3041152	15952497	694731311	224262298	33404619	47803395
