18000	1683138288.5524213	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18001	1683138288.7798507	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18002	1683138302.9690309	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18003	1683138311.3610797	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18004	1683138314.0817165	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18005	1683138315.0469975	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18006	1683138339.801945	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18007	1683138355.2701068	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18008	1683138356.0112908	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18009	1683138357.4993787	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18010	1683138357.883546	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18011	1683138358.67132	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18012	1683138359.2872798	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18013	1683138362.9233353	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18014	1683138363.332444	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18015	1683138379.232915	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18016	1683138383.242326	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18017	1683138388.6023219	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18018	1683138391.973362	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18019	1683138393.274767	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18020	1683138398.976483	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18021	1683138400.6298969	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18022	1683138401.9941523	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18023	1683138403.8025556	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18024	1683138409.5000265	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18025	1683138415.2962184	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18026	1683138416.8938847	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	2
18027	1683138419.5694833	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18028	1683138424.2405674	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18029	1683138427.771452	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18030	1683138430.114399	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18031	1683138433.9624748	7	0	1	2	2	4	5	6	7	0	1	2	3	4	5	6
18032	1683138437.1946003	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18033	1683138439.1731267	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18034	1683138441.87546	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18035	1683138442.9249277	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18036	1683138445.9219306	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18037	1683138446.9377193	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18038	1683138467.01591	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18039	1683138478.6667614	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18040	1683138483.3166828	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18041	1683138486.6515815	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18042	1683138486.8965945	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18043	1683138494.1012378	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18044	1683138494.5744727	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18045	1683138498.6204631	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18046	1683138505.0745695	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18047	1683138508.7251203	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18048	1683138509.3896415	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18049	1683138509.9952295	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18050	1683138513.4107602	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18051	1683138516.9512146	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18052	1683138530.1347342	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3
18053	1683138536.1197994	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18054	1683138538.5364144	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18055	1683138540.586054	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18056	1683138550.9507022	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18057	1683138553.9090214	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
18058	1683138554.38143	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1
18059	1683138554.9293885	3	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2
18060	1683138555.720946	4	5	6	7	0	1	2	3	4	5	6	7	0	1	2	4
18061	1683138563.349379	5	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4
18062	1683138563.9410908	6	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5
18063	1683138565.5013547	7	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6
18064	1683138567.2216592	0	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7
18065	1683138567.7207804	1	2	3	4	5	6	7	0	1	2	3	4	5	6	7	0
