16000	1682218567.6503847	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16001	1682218567.6618817	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16002	1682218567.6727316	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16003	1682218567.6835563	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16004	1682218567.6921194	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16005	1682218567.7016113	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16006	1682218567.7152083	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16007	1682218567.7261739	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16008	1682218567.9834766	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16009	1682218568.3803225	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16010	1682218568.395894	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16011	1682218568.4559457	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16012	1682218568.583906	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16013	1682218568.6064281	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16014	1682218568.6233947	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16015	1682218568.7244496	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16016	1682218568.890958	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16017	1682218569.7014322	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16018	1682218569.863541	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16019	1682218569.8841465	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16020	1682218569.944691	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16021	1682218570.2768147	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16022	1682218570.3327074	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16023	1682218570.3594465	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16024	1682218575.7292652	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16025	1682218575.7874527	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16026	1682218577.7600107	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16027	1682218577.7710686	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16028	1682218577.7902393	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16029	1682218578.0445952	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16030	1682218578.0906415	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16031	1682218578.0995333	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16032	1682218578.1948268	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16033	1682218593.6776915	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16034	1682218593.8422637	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16035	1682218594.2696176	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16036	1682218594.281176	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16037	1682218594.3170323	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16038	1682218594.3345368	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16039	1682218594.6542664	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16040	1682218594.6823766	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16041	1682218594.8057714	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16042	1682218594.9010832	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16043	1682218594.9364634	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16044	1682218595.0438476	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16045	1682218595.0553474	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16046	1682218595.0780976	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16047	1682218595.2088945	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16048	1682218595.2297916	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16049	1682218595.274679	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16050	1682218595.2909791	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16051	1682218595.3183928	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16052	1682218595.3297722	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16053	1682218595.3740466	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16054	1682218595.395065	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16055	1682218595.4178634	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16056	1682218595.4575622	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16057	1682218595.5491989	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16058	1682218595.5643888	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16059	1682218595.7235134	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16060	1682218595.8370175	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16061	1682218595.9173837	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16062	1682218595.940251	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16063	1682218595.9627335	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16064	1682218595.9762442	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16065	1682218596.131019	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16066	1682218596.1519167	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16067	1682218596.182329	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16068	1682218596.2152152	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16069	1682218596.223837	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16070	1682218596.2336292	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16071	1682218596.2442627	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16072	1682218596.2614973	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16073	1682218596.2704878	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16074	1682218596.3021026	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
16075	1682218596.3394327	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
16076	1682218596.3701375	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0
